front_wing_deg,rear_wing_deg,front_height_m,rear_height_m,package,method,objective,lap_time_s,top_speed_mps,fuel_used_kg,tyre_wear_end,tyre_wear_delta,distance_m,high_speed_corner_mps,braking_distance_m,mean_downforce_n,mean_drag_n,max_tyre_load_n,solver_iterations,shift_loss_s,feasible,constraint_reasons,objective_value,pareto,circuit,seed
23.068280257716427,18.481469951741268,0.04931797117705855,0.06477361754157755,standard,differential_evolution,qualifying,49.9261867488972,82.45031165894173,1.47,0.019506991071713817,0.019506991071713817,2940.0,57.15874685905874,200.0,11349.142043970602,2681.421390097592,7985.3596828319705,16,0.56,True,,49.9261867488972,False,Velocity Park,42
21.60934072833945,18.77756879504105,0.05075793759734147,0.07138156130767137,standard,random,qualifying,49.92722926454145,83.0743122003119,1.47,0.019180050547773626,0.019180050547773626,2940.0,56.615713965147734,200.0,11018.698536984877,2602.9835913283587,7981.323748604938,16,0.56,True,,49.92722926454145,False,Velocity Park,42
21.25,25.0,0.0325,0.07375000000000001,standard,grid,qualifying,49.94779057641,79.38372083762255,1.47,0.019919695219710723,0.019919695219710723,2940.0,59.363613228779286,200.0,11999.71559807689,3088.648300268686,8260.599418134929,16,0.48,True,,49.94779057641,False,Velocity Park,42
18.318771805237525,11.276345122083507,0.04982893515977746,0.06842489796049292,standard,random,qualifying,49.95090645988312,88.06810016452643,1.47,0.018868519613926986,0.018868519613926986,2940.0,53.311637865845114,275.0,10335.109821474429,2010.835793281224,7990.643940318773,16,0.72,True,,49.95090645988312,True,Velocity Park,42
11.921704490133187,19.00771875791134,0.03612394072697744,0.08170442449818709,standard,random,qualifying,49.973767168567505,86.5710205759942,1.47,0.019031035940420778,0.019031035940420778,2940.0,53.87511177454144,275.0,10625.295419322643,2182.7335873000893,8677.017105389472,17,0.72,True,,49.973767168567505,False,Velocity Park,42
22.483897020928016,26.095287149936038,0.036624351370905237,0.05297476467686099,standard,random,qualifying,49.986052249415316,78.13037597834685,1.47,0.020180989518965773,0.020180989518965773,2940.0,60.51290897652507,150.0,12337.437397874837,3266.2655196256337,8486.72051066785,16,0.48,True,,49.986052249415316,False,Velocity Park,42
11.809022943877096,18.519152396129833,0.04931797117705855,0.06477361754157755,standard,differential_evolution,qualifying,50.00057655145711,86.90738692058868,1.47,0.01890886635391804,0.01890886635391804,2940.0,53.54939921759069,275.0,10480.086558760468,2139.2653468474505,8631.274670497183,17,0.72,True,,50.00057655145711,False,Velocity Park,42
16.799590203586266,23.92059593349946,0.030697114418252264,0.07240019130956259,standard,differential_evolution,qualifying,50.00441717549148,81.75942861510923,1.47,0.01968142778186429,0.01968142778186429,2940.0,56.91821555607021,200.0,11589.82107087026,2763.0074814650047,8518.633832254836,16,0.56,True,,50.00441717549148,False,Velocity Park,42
11.047627279039663,21.816665211380215,0.025915007498171484,0.06450353353608278,standard,differential_evolution,qualifying,50.04153778421745,84.9575697699385,1.47,0.019128906074707026,0.019128906074707026,2940.0,54.085377152077854,225.0,10845.019061973151,2356.643534217541,8673.51056970143,16,0.6,True,,50.04153778421745,False,Velocity Park,42
12.43854532350926,18.808063015899997,0.05133480116670726,0.04895332518396278,standard,differential_evolution,qualifying,50.09030972022525,86.65567162295785,1.47,0.01854897264713328,0.01854897264713328,2940.0,53.333713291212916,275.0,10212.227753451207,2164.368767334808,8379.690690253,16,0.72,True,,50.09030972022525,True,Velocity Park,42
17.117888658308164,25.23106806940691,0.043157936924710295,0.060167099097870505,standard,differential_evolution,qualifying,50.10310410115307,80.70312755189312,1.47,0.01978203858272335,0.01978203858272335,2940.0,57.174826201517135,200.0,11723.227129161955,2878.1213957671625,8548.798773751423,16,0.48,True,,50.10310410115307,False,Velocity Park,42
10.351131361419402,21.37209014250798,0.02878859592680463,0.07240019130956259,standard,differential_evolution,qualifying,50.103229248931235,85.38875593828588,1.47,0.019136900920917375,0.019136900920917375,2940.0,53.73439382761717,250.0,10795.994418105409,2300.2846080125996,8790.048129300361,17,0.64,True,,50.103229248931235,False,Velocity Park,42
21.25,25.0,0.0475,0.051250000000000004,standard,grid,qualifying,50.111278011336296,79.42920669660637,1.47,0.01953440525160522,0.01953440525160522,2940.0,58.56268192641437,200.0,11643.706292264595,3060.9264815502274,8116.439369294006,16,0.48,True,,50.111278011336296,False,Velocity Park,42
17.117888658308164,25.23106806940691,0.03238060235008962,0.04311169401528039,standard,differential_evolution,qualifying,50.11577434683546,80.813135544374,1.47,0.01942491724416312,0.01942491724416312,2940.0,56.79836675757542,200.0,11444.411597567296,2867.256023134848,8313.600808571622,16,0.48,True,,50.11577434683546,False,Velocity Park,42
14.403906366500255,23.238330294537903,0.04171096457023835,0.07527541940978862,standard,random,qualifying,50.131452890674744,82.99043294722645,1.47,0.019398611576635447,0.019398611576635447,2940.0,55.320811902638525,225.0,11193.15967519447,2584.0966758441264,8655.615572892504,16,0.56,True,,50.131452890674744,False,Velocity Park,42
19.65797680120997,26.455232265416598,0.03830242596481993,0.05022574248031496,standard,random,qualifying,50.14657576828512,78.99246207814882,1.47,0.01989630640127191,0.01989630640127191,2940.0,58.68727359455079,200.0,11999.032629324889,3116.0826990578726,8339.462408263145,16,0.48,True,,50.14657576828512,False,Velocity Park,42
21.25,25.0,0.0475,0.07375000000000001,standard,grid,qualifying,50.18924767282408,79.4456586766154,1.47,0.019406211002462842,0.019406211002462842,2940.0,58.305258543696254,200.0,11516.354665135323,3049.519799908317,8122.450653462903,16,0.48,True,,50.18924767282408,False,Velocity Park,42
13.75,25.0,0.0325,0.051250000000000004,standard,grid,qualifying,50.201969502742614,81.93517931204639,1.47,0.019558356222814655,0.019558356222814655,2940.0,55.70423433557153,200.0,11455.07251824947,2715.1944067313875,8644.976872433032,16,0.56,True,,50.201969502742614,False,Velocity Park,42
18.32238153326113,26.83760658883827,0.03592267940165567,0.05183411272754969,standard,differential_evolution,qualifying,50.20996249113662,79.19198541864841,1.47,0.01986921725522951,0.01986921725522951,2940.0,58.11773366294801,200.0,11953.040442387513,3078.460975468653,8427.766339913127,16,0.48,True,,50.20996249113662,False,Velocity Park,42
13.75,25.0,0.0325,0.07375000000000001,standard,grid,qualifying,50.29379779204757,81.94145573022242,1.47,0.019449128858647545,0.019449128858647545,2940.0,55.435883149039,200.0,11338.009078100495,2704.0867064340255,8680.709229008246,16,0.56,True,,50.29379779204757,False,Velocity Park,42
21.371316101280605,17.09051936259737,0.0541209407318471,0.08019045045949891,standard,random,qualifying,50.33003054554737,84.21113761455719,1.47,0.01831653144218002,0.01831653144218002,2940.0,54.23916511936113,225.0,10159.165280597705,2428.3293722508106,7645.947852467796,16,0.6400000000000001,True,,50.33003054554737,True,Velocity Park,42
16.55727878308496,26.65356392115675,0.04600795306006747,0.054056498862191854,standard,random,qualifying,50.43091724587971,79.95284984223679,1.47,0.019373015371837096,0.019373015371837096,2940.0,56.41425961162895,200.0,11420.211168638061,2944.3309418129734,8424.122157711343,16,0.48000000000000004,True,,50.43091724587971,False,Velocity Park,42
13.75,25.0,0.0475,0.051250000000000004,standard,grid,qualifying,50.45661591700402,82.00894377612236,1.47,0.019028456532809743,0.019028456532809743,2940.0,54.68385768821463,200.0,10954.193512655178,2678.362069117044,8500.954759720667,16,0.56,True,,50.45661591700402,False,Velocity Park,42
13.75,25.0,0.0475,0.07375000000000001,standard,grid,qualifying,50.53901893968915,82.02243790905804,1.47,0.018908990228885772,0.018908990228885772,2940.0,54.41574750933796,200.0,10833.161827331542,2667.949699121994,8518.116238330003,16,0.56,True,,50.53901893968915,False,Velocity Park,42
15.26111208880223,27.744978578023932,0.030965921813513313,0.07593006106570314,standard,differential_evolution,qualifying,50.6009320529652,79.57673907588389,1.47,0.019278365018080317,0.019278365018080317,2940.0,55.994987732265145,200.0,11369.245835148418,2978.329155422301,8486.46987126201,16,0.48000000000000004,True,,50.6009320529652,False,Velocity Park,42
11.083767475414785,24.578152855442475,0.026983906772815376,0.07915527128600251,standard,differential_evolution,qualifying,50.60724360657232,83.05963371079214,1.47,0.018696457073412727,0.018696457073412727,2940.0,53.46301066922024,225.0,10585.215925508908,2540.257258061359,8563.263406873275,16,0.64,True,,50.60724360657232,False,Velocity Park,42
12.314342381013217,23.660979064849094,0.04734286467723452,0.08353793795953945,standard,random,qualifying,50.66668106439047,83.46986495055171,1.47,0.018359174188228945,0.018359174188228945,2940.0,53.02918352885172,225.0,10232.067778577271,2482.5783563937416,8413.510629087396,16,0.64,True,,50.66668106439047,False,Velocity Park,42
13.592914975750396,27.36853418803456,0.026372488640896384,0.08028999155527168,standard,differential_evolution,qualifying,50.758607046006354,80.4240573327771,1.47,0.01867929748402444,0.01867929748402444,2940.0,54.460139190778136,200.0,10772.87099403068,2848.7718077928575,8362.765962221692,16,0.48000000000000004,True,,50.758607046006354,False,Velocity Park,42
24.42688495908389,29.089186289717368,0.05467888282965987,0.041683726986804163,standard,differential_evolution,qualifying,51.08023721892784,75.69121117626183,1.47,0.01839966452881967,0.01839966452881967,2940.0,58.35628045722842,150.0,10927.394966361953,3504.353110311713,7775.336949735268,16,0.48000000000000004,True,,51.08023721892784,False,Velocity Park,42
10.340681097007907,11.800957215512835,0.04667078051789351,0.060784475361312436,standard,random,qualifying,49.486470513433154,91.13982757889185,1.47,0.018965267206340557,0.018965267206340557,2940.0,53.418923078570515,275.0,10249.188394800245,1748.8089081958651,8635.211220776273,17,0.8,False,braking_limit,49.486470513433154,False,Velocity Park,42
19.978190287541292,10.093097379940389,0.03492277121600353,0.053729122571669244,standard,differential_evolution,qualifying,49.5726448915452,87.54786337135174,1.47,0.01969106588639807,0.01969106588639807,2940.0,54.686765528749675,275.0,11115.210949851074,2096.139825614599,8036.41590981887,16,0.64,False,balance,49.5726448915452,False,Velocity Park,42
20.373480374010967,10.783071080901808,0.03437280543591797,0.06751811698895563,standard,differential_evolution,qualifying,49.61493048999417,87.10578631526656,1.47,0.019735333617565118,0.019735333617565118,2940.0,54.888635363895446,250.0,11177.795085750746,2143.4145438645237,8094.395593676558,16,0.64,False,balance,49.61493048999417,False,Velocity Park,42
