sample_index,distance_m,step_m,time_s,dt_s,shift_loss_s,speed_mps,exit_speed_mps,acceleration_mps2,lateral_acceleration_mps2,gear,drs,drs_zone,fuel_kg,mass_kg,tyre_wear,tyre_temperature_c,engine_force_n,available_engine_force_n,brake_force_n,rolling_force_n,front_tyre_load_n,rear_tyre_load_n,max_wheel_load_n,tyre_mu,segment_id,sector_id,radius_m,front_downforce_n,rear_downforce_n,downforce_n,drag_n,drag_longitudinal_n,front_height_m,rear_height_m,yaw_deg,roll_deg,cl_down,cd,front_aero_fraction
14,140.0,10.0,2.2167549542610905,0.18621039121453092,0.04,68.1242299197645,68.664953351447,3.6982558297727337,0.0,4,0,0,9.93,809.93,0.0008717232408058293,86.1926527372592,6077.134244520394,6077.132915668944,0.0,331.6770905652411,9605.15744489899,12506.64859278375,6253.324296391875,1.4822711690211436,101,11,0,6280.553124724644,7888.5528784580965,14169.10600318274,2750.128809747322,2750.128809747322,0.03216222605676351,0.05667021426417106,0.0,0.0,3.323055055859765,0.6449827846191301,0.4432568380329622
15,150.0,10.0,2.4029653454756215,0.1450858182087806,0.0,68.664953351447,69.1844949745066,3.5809263060569263,0.0,4,0,0,9.925,809.925,0.0009402455295846977,86.28605861315305,6029.277852558475,6029.276651234711,0.0,335.055610058211,9712.937741059812,12624.102929487588,6312.051464743794,1.4810786872295973,101,11,0,6380.434935366741,8013.954733930657,14394.389669297398,2793.940504067108,2793.940504067108,0.03210835676134466,0.0566115204298516,0.0,0.0,3.3229307899175944,0.6449784353111541,0.44325845568679645
16,160.0,10.0,2.548051163684402,0.1439218087036198,0.0,69.1844949745066,69.77985087516429,4.1366621641318035,0.0,4,1,1,9.92,809.92,0.0010094560024577937,86.38029871846284,5984.000716245501,5983.9997408747795,0.0,307.81894593761587,9772.1120807702,10749.150981737526,5374.575490868763,1.4934677857983107,101,11,0,6477.138313501337,6101.52278100639,12578.661094507726,2325.8163503342553,2325.8163503342553,0.03207878683085305,0.057545723512980304,0.0,0.0,2.8603235730157976,0.5288788117736463,0.5149306643081016
17,170.0,10.0,2.691972972388022,0.14272110672074756,0.0,69.77985087516429,70.35359160950343,4.020013209831222,0.0,4,1,1,9.915,809.915,0.001072733946352592,86.46435412571813,5932.945646080758,5932.944751352986,0.0,311.07324911913116,9891.724451864866,10846.492156077215,5423.246078038607,1.4921817870022478,101,11,0,6588.898047797404,6206.765625394677,12795.66367319208,2366.003398121172,2366.003398121172,0.032019024037909245,0.05749709971645715,0.0,0.0,2.860230554545053,0.52887567103234,0.5149321063823882
18,180.0,10.0,2.8346940791087696,0.141582383449232,0.0,70.35359160950343,70.90692055846354,3.908176536373412,0.0,4,1,1,9.91,809.91,0.0011366767640704114,86.54923609295564,5884.561777616178,5884.560980168588,0.0,314.2350061601554,10007.836663382273,10941.163747294755,5470.5818736473775,1.4909463564570555,101,11,0,6697.482512588456,6309.013996588573,13006.496509177028,2405.0555128818323,2405.0555128818323,0.03196099788318246,0.05744979565466209,0.0,0.0,2.860132027282682,0.5288723442883047,0.5149336339622969
19,190.0,10.0,2.9762764625580016,0.14050088140265068,0.0,70.90692055846354,71.4409408950425,3.800832644234879,0.0,4,1,1,9.905,809.905,0.0012012656629796607,86.63491060065347,5838.640934824685,5838.640244694486,0.0,317.30804161458764,10120.601486496469,11033.267954476041,5516.633977238021,1.4897581531412853,101,11,0,6803.022909344724,6408.391663377787,13211.414572722511,2443.019530481048,2443.019530481048,0.03190463263993197,0.0574037609655504,0.0,0.0,2.8600285660043285,0.5288688509486709,0.5149352381531395
20,200.0,10.0,3.1167773439606523,0.13947234067206973,0.0,71.4409408950425,71.95666685733916,3.697693462456755,0.0,4,1,1,9.9,809.9,0.0012664826002540465,86.72134499009438,5794.997043563259,5794.996465797229,0.0,320.2959276442511,10230.16090787683,11122.900935073243,5561.4504675366215,1.488614104129915,101,11,0,6905.641776730476,6505.0142312195985,13410.656007950074,2479.939180675282,2479.939180675282,0.031849857953903445,0.05735894828594503,0.0,0.0,2.8599206967303066,0.5288652087743597,0.514936910814556
21,210.0,10.0,3.256249684632722,0.1384929334564192,0.0,71.95666685733916,72.45503344283232,3.5984982991928973,0.0,4,1,1,9.895,809.895,0.0013323102365389492,86.80850788174313,5753.463181057589,5753.462716954273,0.0,323.2020087022271,10336.6472506824,11210.153329466073,5605.0766647330365,1.4875113761617218,101,11,0,7005.453838230303,6598.9899401681705,13604.443778398472,2515.855392330531,2515.855392330531,0.031796608282519026,0.05731531298887226,0.0,0.0,2.859808901550711,0.5288614340430017,0.514938644485691
22,220.0,10.0,3.394742618089141,0.13755920887841408,0.0,72.45503344283232,72.93690478558257,3.503010424959393,0.0,4,1,1,9.89,809.89,0.0013987318938389539,86.89636910091906,5713.889095444858,5713.888743514966,0.0,326.02942304341286,10440.184143868839,11295.110725692019,5647.555362846009,1.4864473509751737,101,11,0,7102.566740799702,6690.420360261156,13792.987101060859,2550.806559331082,2550.806559331082,0.031744822410070095,0.05727281295099619,0.0,0.0,2.859693622853664,0.5288575416917013,0.5149404323196549
23,230.0,10.0,3.5323018269675552,0.136668046221913,0.0,72.93690478558257,73.4030814283511,3.4110141738002313,0.0,4,1,1,9.885,809.885,0.0014657315171170864,86.98489960989191,5676.1391090265915,5676.1388657369425,0.0,328.7811215578425,10540.887364577675,11377.854072611824,5688.927036305912,1.4854196038207448,101,11,0,7197.081701560859,6779.401000378641,13976.4827019395,2584.828773320548,2584.828773320548,0.03169444302650003,0.0572314083459871,0.0,0.0,2.8595752670471875,0.5288535454427062,0.5149422680258552
24,240.0,10.0,3.6689698731894684,0.1358166151070141,0.0,73.4030814283511,73.85430666250498,3.3223124711092624,0.0,4,1,1,9.88,809.88,0.0015332936391714985,87.07407144565686,5640.090336736663,5640.090197086702,0.0,331.459884332384,10638.865573700641,11458.46004845829,5729.230024229145,1.48442588466422,101,11,0,7289.094076475806,6866.0218436831265,14155.115920158933,2617.9560283023097,2617.9560283023097,0.03164541635970757,0.057191061460322865,0.0,0.0,2.859454207849025,0.5288494579144859,0.5149441458190449
25,250.0,10.0,3.8047864882964824,0.135002341413737,0.0,73.85430666250498,74.29127207754584,3.236724715030732,0.0,4,1,1,9.875,809.875,0.0016014033484176014,87.16385766275097,5605.631165101146,5605.631123068727,0.0,334.0683352749398,10734.220961029097,11537.001390633557,5768.500695316779,1.4834641016807202,101,11,0,7378.693862473725,6950.367820438929,14329.061682912654,2650.2204012406924,2650.2204012406924,0.03159769185314649,0.05715173652856883,0.0,0.0,2.8593307892058686,0.5288452907202993,0.5149460603741267
26,260.0,10.0,3.939788829710219,0.1342228779949739,0.0,74.29127207754584,74.71462243731412,3.154084952523044,0.0,4,1,1,9.87,809.87,0.0016700462592554907,87.25423228056175,5572.659947672684,5572.659996558727,0.0,336.60895507803747,10827.04981347645,11613.54719172605,5806.773595863025,1.4825323067075353,101,11,0,7465.966142543102,7032.519227159396,14498.4853697025,2681.652212094809,2681.652212094809,0.03155122188196144,0.057113399585631795,0.0,0.0,2.8592053278931164,0.5288410545559746,0.5149480067859185
27,270.0,10.0,4.074011707705193,0.13347607940002698,0.0,74.71462243731412,75.12495997999771,3.0742403022927647,0.0,4,1,1,9.865,809.865,0.0017392084847459004,87.34517023465195,5541.08388131406,5541.0840140074015,0.0,339.08409275255406,10917.443017525617,11688.163165977989,5844.081582988994,1.4816286823791296,101,11,0,7550.991481714478,7112.552099539127,14663.543581253605,2712.280166145176,2712.280166145176,0.03150596150207048,0.0570760183338572,0.0,0.0,2.8590781158379395,0.528836759278347,0.514949980533214
28,280.0,10.0,4.20748778710522,0.13275997997299444,0.0,75.12495997999771,75.52284822295871,2.997049585590003,0.0,4,1,1,9.86,809.86,0.0018088766113544368,87.43664733168794,5510.818034320091,5510.818243500283,0.0,341.49597592489,11005.48650517513,11760.911889817535,5880.455944908767,1.4807515307125976,101,11,0,7633.8462805739555,7190.538545418709,14824.384825992664,2742.1314810092813,2742.1314810092813,0.031461868227545965,0.05703956202314931,0.0,0.0,2.8589494222016736,0.5288324139755695,0.5149519774465772
29,290.0,10.0,4.340247767078214,0.1320727748041121,0.0,75.52284822295871,75.90881534028235,2.922382132851317,0.0,4,1,1,9.855,809.855,0.0018790376755547082,87.52864020761099,5481.784502624332,5481.784780915416,0.0,343.8467200603596,11091.26165113581,11831.85301955483,5915.926509777415,1.4798992629485819,101,11,0,7714.603091898335,7266.547043042304,14981.150134940639,2771.232000363669,2771.232000363669,0.031418901832408336,0.05700400134255374,0.0,0.0,2.8588194952519688,0.5288280270303265,0.5149539936793981
30,300.0,10.0,4.472320541882326,0.13141280310338455,0.0,75.90881534028235,76.28335717022777,2.8501167397728295,0.0,4,1,1,9.85,809.85,0.0019496791421071812,87.62112628873595,5453.911674534877,5453.9120146208315,0.0,346.13833675049904,11174.8456277913,11901.043488908641,5950.5217444543205,1.4790703904828375,101,11,0,7793.330905141717,7340.642709058222,15133.973614199938,2799.6062960793524,2799.6062960793524,0.03137702417356792,0.056969308321959566,0.0,0.0,2.8586885640505884,0.5288236061768211,0.514956025681806
31,310.0,10.0,4.603733344985711,0.13077853363936437,0.0,76.28335717022777,76.64693990094229,2.780140750905866,0.0,4,1,1,9.845,809.845,0.0020207888838529474,87.71408375550013,5427.133587819653,5427.133982529781,0.0,348.3727411813073,11256.311723420635,11968.537688666516,5984.268844333258,1.4782635167485538,101,11,0,7870.095402792916,7412.887540044237,15282.982942837152,2827.2777602209844,2827.2777602209844,0.03133619903215891,0.05693545624276178,0.0,0.0,2.8585568399789496,0.5288191585522845,0.5149580701770973
32,320.0,10.0,4.734511878625075,0.13016855194548804,0.0,76.64693990094229,77.00000247555118,2.712349252811509,0.0,4,1,1,9.84,809.84,0.00209235516288073,87.80749150861759,5401.389365926723,5401.389808060821,0.0,350.5517588822858,11335.729628325878,12034.387630493178,6017.193815246589,1.4774773299302175,101,11,0,7944.959192033951,7483.3406307851055,15428.299822819055,2854.2686881475643,2854.2686881475643,0.03129639197093813,0.05690241955647,0.0,0.0,2.858424518120401,0.5288146907436488,0.5149601241403831
33,330.0,10.0,4.864680430570563,0.12958154902854865,0.0,77.00000247555118,77.34295877114384,2.6466445119983746,0.0,4,1,1,9.835,809.835,0.002164366612925035,87.90132913739474,5376.62284399884,5376.623203764858,0.0,352.67713184344916,11413.165682729361,12098.643106833915,6049.321553416958,1.4767105964033806,101,11,0,8017.982014689711,7552.058372123564,15570.040386813274,2880.600353781187,2880.600353781187,0.03125757021083393,0.05687017380530761,0.0,0.0,2.858291778532304,0.5288102088304978,0.514962184778941
34,340.0,10.0,4.994261979599112,0.12901631141391776,0.0,77.34295877114384,77.67619951059324,2.582934946731439,0.0,4,1,1,9.83,809.83,0.002236812221952313,87.99557688846402,5352.781811503304,5352.782031846197,0.0,354.750524185838,11488.683140808995,12161.35180491354,6080.67590245677,1.4759621547845498,101,11,0,8089.220941859955,7619.094634362579,15708.315576222534,2906.2930794059453,2906.2930794059453,0.031219702499348568,0.056838695565684313,0.0,0.0,2.8581587873376404,0.528805718421925,0.514964249515365
35,350.0,10.0,5.12327829101303,0.12847171234767835,0.0,77.67619951059324,78.00009400587149,2.5211347257652053,0.0,4,1,1,9.825,809.825,0.002309681318347097,88.09021564061173,5329.817751815832,5329.81791859603,0.0,356.77352702972445,11562.342364855973,12222.55943712566,6111.27971856283,1.4752309106533905,101,11,0,8158.730540984541,7684.500924747092,15843.231465731633,2931.3662954933,2931.3662954933,0.03118275901399499,0.05680796238357429,0.0,0.0,2.8580256977942566,0.5288012246926367,0.5149663159710566
36,360.0,10.0,5.251750003360708,0.12794670393189944,0.0,78.00009400587149,78.31499177113412,2.461163559400757,0.0,4,1,1,9.82,809.82,0.0023829635570034426,88.18522687953205,5307.685733356062,5307.685910850774,0.0,358.7476630488752,11634.200995668169,12282.309874256849,6141.1549371284245,1.4745158317231164,101,11,0,8226.563032124328,7748.32653480069,15974.889566925018,2955.8385966332658,2955.8385966332658,0.031146711277639943,0.05677795270850189,0.0,0.0,2.8578926512848923,0.5287967324163794,0.51496838195094
37,370.0,10.0,5.379696707292607,0.12744031010864523,0.0,78.31499177113412,78.62122395958427,2.4029460395152,0.0,4,1,1,9.815,809.815,0.002456648904385779,88.28059267095017,5286.343933269167,5286.34416779183,0.0,360.67439085517736,11704.314147571476,12340.64524277368,6170.32262138684,1.4738159433815097,101,11,0,8292.768438433142,7810.618682162011,16103.387120595155,2979.727795423988,2979.727795423988,0.031111532061444576,0.05674864584540444,0.0,0.0,2.8577597781553714,0.5287922459942414,0.5149704454305297
38,380.0,10.0,5.507137017401252,0.12695162041461563,0.0,78.62122395958427,78.91910466860745,2.346411239575491,0.0,4,1,1,9.81,809.81,0.002530727625772621,88.37629563746704,5265.75336474309,5265.7536877423745,0.0,362.55510886662717,11772.734568148378,12397.606022960099,6198.8030114800495,1.4731303246870662,101,11,0,8357.39471888343,7871.422635725046,16228.817354608476,3003.0509699558347,3003.0509699558347,0.03107719530548611,0.056720021906106116,0.0,0.0,2.8576271985135016,0.5287877694816276,0.5149725045436038
39,390.0,10.0,5.634088637815868,0.12647978438997026,0.0,78.91910466860745,79.2089321276506,2.291492355407081,0.0,4,1,1,9.805,809.805,0.00260519027323391,88.4723189367018,5245.877633140873,5245.878063853423,0.0,364.39115886063644,11839.512784410565,12453.231139631866,6226.615569815933,1.472458104717725,101,11,0,8420.487890187267,7930.781830605163,16351.26972079243,3025.824507409805,3025.824507409805,0.031043676046152976,0.05669206176449864,0.0,0.0,2.857495022962723,0.5287833066130307,0.5149745575708836
40,400.0,10.0,5.7605684222058375,0.12602400656159096,0.0,79.2089321276506,79.49098978147804,2.2381263818142996,0.0,4,1,1,9.8,809.8,0.0026800276742853777,88.56864624063343,5226.682717403705,5226.683265124831,0.0,366.1838292445923,11904.697236843605,12507.558046129214,6253.779023064607,1.4717984592347557,101,11,0,8482.092139009708,7988.737973963111,16470.83011297282,3048.0641441658936,3048.0641441658936,0.031010950349597857,0.056664747015076386,0.0,0.0,2.857363353276856,0.5287788608248138,0.5149766029296247
41,410.0,10.0,5.886592428767429,0.12558354193207744,0.0,79.49098978147804,79.7655472798601,2.1862538208275963,0.0,4,1,1,9.795,809.795,0.0027552309211688122,88.66526171605258,5208.136773678321,5208.137439703449,0.0,367.9343580717756,11968.334402574123,12560.622802210919,6280.3114011054595,1.4711506076289718,101,11,0,8542.249925439712,8045.33114259533,16587.58106803504,3069.785002769462,3069.785002769462,0.03097899525062235,0.05663805993451298,0.0,0.0,2.857232283021551,0.5287744352761935,0.51497863916403
42,420.0,10.0,6.012175970699507,0.1251576919151055,0.0,79.7655472798601,80.03286138339651,2.135818417918108,0.0,4,1,1,9.79,809.79,0.00283079136071195,88.76215000604296,5190.209958535996,5190.210737819764,0.0,369.64393582743315,12030.46890875807,12612.46014640414,6306.23007320207,1.47051381012039,101,11,0,8601.002078570229,8100.599873091982,16701.60195166221,3091.0016260626576,3091.0016260626576,0.030947788696442782,0.05661198344600096,0.0,0.0,2.8571018981274205,0.5287700328685917,0.5149806649364088
43,430.0,10.0,6.137333662614612,0.12474580066569894,0.0,80.03286138339651,80.29317679401008,2.0867669230099635,0.0,4,1,1,9.785,809.785,0.0029067005847260114,88.85929621241878,5172.874269508966,5172.875152079566,0.0,371.31370800693344,12091.143637157369,12663.10356330486,6331.55178165243,1.4698873651859075,101,11,0,8658.38788494067,8154.581245271558,16812.96913021223,3111.7280087524096,3111.7280087524096,0.030917309494852864,0.056586501086106335,0.0,0.0,2.8569722774192754,0.5287656562635049,0.5149826790190136
44,440.0,10.0,6.262079463280311,0.12434725176070523,0.0,80.29317679401008,80.54672691763889,2.0390488735267356,0.0,4,1,1,9.78,809.78,0.0029829504209027335,88.95668587905193,5156.1034009657105,5156.104373128809,0.0,372.94477750545775,12150.399820759387,12712.585346271133,6356.2926731355665,1.4692706071925108,101,11,0,8714.44517050976,8207.31095952076,16921.75613003052,3131.9776266557733,3131.9776266557733,0.03088753726635524,0.0565615969739159,0.0,0.0,2.8568434931054147,0.5287613078990252,0.5149846802864924
45,450.0,10.0,6.386426715041016,0.12396146519052316,0.0,80.54672691763889,80.79373456578183,1.9926163970658308,0.0,4,1,1,9.775,809.775,0.0030595329241761447,89.05430497602778,5139.8726136070545,5139.8736589672435,0.0,374.538206836513,12208.277133195455,12760.936655905414,6380.468327952707,1.4686629042161101,101,11,0,8769.210376752453,8258.823408598415,17028.033785350868,3151.7634638365585,3151.7634638365585,0.030858452399883326,0.05653725578227886,0.0,0.0,2.856715611230496,0.5287569900051309,0.5149866677089026
46,460.0,10.0,6.510388180231539,0.12358789462805618,0.0,80.79373456578183,81.03441260179456,1.9474240315935276,0.0,4,1,1,9.77,809.77,0.003136440368517382,89.15213988457431,5124.158616081992,5124.159716406269,0.0,376.0950201946676,12264.81377162959,12808.187574681586,6404.093787340793,1.4680636560283373,101,11,0,8822.71863140988,8309.151744401295,17131.870375811173,3171.0980378238332,3171.0980378238332,0.03083003601177748,0.056513462710964364,0.0,0.0,2.856588692095145,0.528752704617855,0.5149886403452393
47,470.0,10.0,6.633976074859595,0.12322602494509827,0.0,81.03441260179456,81.26896453717212,1.903428561312967,0.0,4,1,1,9.765,809.765,0.003213665239133569,89.2501773827137,5108.939457410296,5108.940593355171,0.0,377.6162053762663,12320.046533714496,12854.36715803659,6427.183579018295,1.4674722922355978,101,11,0,8875.003814364629,8358.327940136458,17233.331754501087,3189.993423082435,3189.993423082435,0.030802269907716673,0.0564902034615746,0.0,0.0,2.8564627906451374,0.5287484535924253,0.5149905973374308
48,480.0,10.0,6.757202099804693,0.12287536995000253,0.0,81.26896453717212,81.49758508247838,1.8605888665831116,0.0,4,1,1,9.76,809.76,0.0032912002250442235,89.34840463158982,5094.194429062469,5094.195580782107,0.0,379.1027155704286,12374.010889146988,12899.50348221492,6449.75174110746,1.466888270556373,101,11,0,8926.098619064016,8406.38284829789,17332.481467361904,3208.4612728876996,3208.4612728876996,0.030775136547339384,0.05646746421406925,0.0,0.0,2.856337956832707,0.5287442386154644,0.5149925379047652
49,490.0,10.0,6.880077469754696,0.16253547032362864,0.04,81.49758508247838,81.7204606570774,1.8188657864566267,0.0,5,1,1,9.755,809.755,0.0033690382120108533,89.44680916242888,5079.903975684412,5079.90512333608,0.0,380.55547103136826,12426.74104629843,12943.62368912612,6471.81184456306,1.4663110752242727,101,11,0,8976.03460987028,8453.34625480427,17429.38086467455,3226.512839740859,3226.512839740859,0.030748619011315818,0.05644523160477089,0.0,0.0,2.856214235952284,0.5287400612163254,0.5149944613387094
50,500.0,10.0,7.042612940078325,0.12220589173328772,0.0,81.7204606570774,81.93776986137962,1.778221992573799,0.0,5,1,1,9.75,809.75,0.0034471722757973867,89.545378864094,5066.049613576239,5066.050737737069,0.0,381.9753606419473,12478.270014345962,12986.754028450527,6493.377014225263,1.4657402155056645,101,11,0,9024.842275678182,8499.246929618308,17524.089205296492,3244.158994447658,3244.158994447658,0.03072270097065847,0.05642349270573384,0.0,0.0,2.85609166895273,0.5287359227776345,0.5149963669980925
51,510.0,10.0,7.164818831811612,0.12188622310676596,0.0,81.93776986137962,82.14968391492656,1.7386218732965972,0.0,5,1,1,9.745,809.745,0.0035255956757408616,89.64410197119737,5052.613856140468,5052.614938146296,0.0,383.36324337739353,12528.629661286352,13028.91989720655,6514.459948603275,1.4651752243218328,101,11,0,9072.551080106565,8544.112674136337,17616.6637542429,3261.4102439705207,3261.4102439705207,0.030697366658080157,0.056402235005369596,0.0,0.0,2.8559702927279584,0.5287318245451039,0.5149982543046199
52,520.0,10.0,7.286705054918378,0.12157607505056323,0.0,82.14968391492656,82.35636706329464,1.7000314270889703,0.0,5,1,1,9.74,809.74,0.0036043018486134203,89.74296705273669,5039.58014560194,5039.581167819641,0.0,384.7199496772288,12577.850768175978,13070.145876972609,6535.072938486304,1.4646156569666953,101,11,0,9119.18950854023,8587.970365608357,17707.159874148587,3278.276748153688,3278.276748153688,0.030672600841227762,0.056381446390232536,0.0,0.0,2.855850140387637,0.528727767636672,0.5150001227386958
