sample_index,distance_m,step_m,time_s,dt_s,shift_loss_s,speed_mps,exit_speed_mps,acceleration_mps2,lateral_acceleration_mps2,gear,drs,drs_zone,fuel_kg,mass_kg,tyre_wear,tyre_temperature_c,engine_force_n,available_engine_force_n,brake_force_n,rolling_force_n,front_tyre_load_n,rear_tyre_load_n,max_wheel_load_n,tyre_mu,segment_id,sector_id,radius_m,front_downforce_n,rear_downforce_n,downforce_n,drag_n,drag_longitudinal_n,front_height_m,rear_height_m,yaw_deg,roll_deg,cl_down,cd,front_aero_fraction
10,100.0,10.0,1.2005661495111095,0.11928438403272905,0.0,83.73746735049173,83.92907309551028,1.6062936198419266,0.0,5,1,1,9.95,809.95,0.000873734776964095,86.26836235161338,4944.024849065253,4944.023423435541,0.0,385.9959292170716,12628.334935864563,13104.72701194021,6552.363505970105,1.4633851576101453,201,21,0,9162.44978693881,8627.71599336596,17790.16578030477,3257.0114024572126,3257.0114024572126,0.025269067673481544,0.05386762235300529,0.0,0.0,2.7614593305346187,0.5055660884807692,0.5150289154181139
11,110.0,10.0,1.3198505335438386,0.11901552190355955,0.0,83.92907309551028,84.11623460986924,1.572580713552861,0.0,5,1,1,9.945,809.945,0.0009528863177250767,86.37920220931731,4932.73899936006,4932.736472960603,0.0,387.1820112902006,12671.444728931103,13140.68935708227,6570.344678541135,1.4631481622710272,201,21,0,9203.305509021817,8665.981442741557,17869.286951763374,3271.8531020312876,3271.8531020312876,0.025246592040800618,0.05384860373272106,0.0,0.0,2.761090671023656,0.5055536408008109,0.5150348491165518
12,120.0,10.0,1.4388660554473982,0.11875404832919054,0.0,84.11623460986924,84.29907654280217,1.5396690513327485,0.0,5,1,1,9.94,809.94,0.0010322789502483103,86.49007436657017,4921.76463384124,4921.760964695226,0.0,388.34275197386086,12713.629366560648,13175.887431696741,6587.943715848371,1.4629122072833936,201,21,0,9243.290183730353,8703.428513527037,17946.71869725739,3286.382330430932,3286.382330430932,0.025224591288526953,0.05382998111381885,0.0,0.0,2.7607285571177367,0.5055414141312816,0.5150406790040626
13,130.0,10.0,1.5576201037765887,0.11849970212845481,0.0,84.29907654280217,84.47771901673273,1.5075352150414347,0.0,5,1,1,9.935,809.935,0.0011119074893817373,86.60097008835314,4911.0908502111315,4911.085826542772,0.0,389.4787683773886,12754.911597469367,13210.339627689873,6605.1698138449365,1.4626769805800612,201,21,0,9282.424978181416,8740.077179227825,18022.50215740924,3300.6065474391585,3300.6065474391585,0.025203053982663065,0.053811745232321816,0.0,0.0,2.7603728753584242,0.5055294046412907,0.5150464068256646
14,140.0,10.0,1.6761198059050435,0.11825223427035633,0.0,84.47771901673273,84.65227775165503,1.476155913665116,0.0,5,1,1,9.93,809.93,0.0011917668763284925,86.71188087895706,4900.70661195984,4900.700502081477,0.0,390.5906590880586,12795.31352786136,13244.063744675881,6622.0318723379405,1.462442184488208,201,21,0,9320.73042559926,8775.946812437982,18096.677238037242,3314.532993716994,3314.532993716994,0.0251819690045859,0.05379388711382305,0.0,0.0,2.7600235138619653,0.5055176085531161,0.5150520343042921
15,150.0,10.0,1.7943720401753998,0.11801140717299817,0.0,84.65227775165503,84.82286434779567,1.44550938105981,0.0,5,1,1,9.925,809.925,0.0012718521799063634,86.82279848328164,4890.601882075528,4890.594925449669,0.0,391.6790043811465,12834.856533966868,13277.0770914429,6638.53854572145,1.4622075352368205,201,21,0,9358.226432192274,8811.056191967493,18169.282624159765,3328.1686922395147,3328.1686922395147,0.025161325596531947,0.053776398024716454,0.0,0.0,2.759680363077101,0.505506022167792,0.5150575631284751
16,160.0,10.0,1.9123834473483976,0.11777699398734848,0.0,84.82286434779567,84.98958647896245,1.4155746850245579,0.0,5,1,1,9.92,809.92,0.0013521585885483186,86.93371487272455,4880.767078714248,4880.759488414503,0.0,392.7443673734592,12873.561348306192,13309.396476591091,6654.698238295546,1.4619727621705483,201,21,0,9394.932316780783,8845.4235401165,18240.355856897284,3341.5204624456987,3341.5204624456987,0.025141113318022257,0.053759269476380864,0.0,0.0,2.7593433153322753,0.5054946418498196,0.5150629949595116
17,170.0,10.0,2.030160441335746,0.11754877798205102,0.0,84.98958647896245,85.15254807435359,1.3863316845031022,0.0,5,1,1,9.915,809.915,0.0014326814067669644,87.04462223854486,4871.193049001042,4871.185013972009,0.0,393.78729468975604,12911.448085367902,13341.038227282503,6670.519113641251,1.4617376071567376,201,21,0,9430.866833584929,8879.066544315476,18309.933377900405,3354.594928056956,3354.594928056956,0.025121322033339995,0.053742493216159815,0.0,0.0,2.7590122648002637,0.505483464025974,0.5150683314319281
18,180.0,10.0,2.147709219317797,0.11732655197100199,0.0,85.15254807435359,85.31184948966182,1.3577609895806746,0.0,5,1,1,9.91,809.91,0.001513416051753765,87.1555129854729,4861.871044660708,4861.862731794039,0.0,394.80831709498204,12948.536265929244,13372.018207069563,6686.009103534781,1.461501824025641,201,21,0,9466.048193843517,8912.00237765529,18378.050571498807,3367.398524494442,3367.398524494442,0.025101941899670854,0.053726061218784045,0.0,0.0,2.7586871074637704,0.5054724851841418,0.5150735741539273
19,190.0,10.0,2.265035771288799,0.11711011778021267,0.0,85.31184948966182,85.46758766823733,1.3298439240560582,0.0,5,1,1,9.905,809.905,0.0015943580501063543,87.26637972555446,4852.792699328459,4852.784255370867,0.0,395.80795009453215,12984.844840109423,13402.351832859385,6701.175916429693,1.4612651780414843,201,21,0,9500.49408633964,8944.247718379169,18444.74180471881,3379.9375059213053,3379.9375059213053,0.02508296335586179,0.05370996567820907,0.0,0.0,2.758367741081951,0.505461701872191,0.5150787247078233
20,200.0,10.0,2.3821458890690117,0.11689928575080132,0.0,85.46758766823733,85.61985629300949,1.3025624903881634,0.0,5,1,1,9.9,809.9,0.0016755030346776876,87.37721527221824,4843.950007403992,4843.9415607123365,0.0,396.7866945045911,13020.392209239393,13432.05409106668,6716.02704553334,1.4610274454022842,201,21,0,9534.221696903174,8975.8187684029,18510.040465306076,3392.2179519340266,3392.2179519340266,0.02506437711175707,0.05369419899984225,0.0,0.0,2.7580540651578174,0.5054511106968702,0.5150837846504686
21,210.0,10.0,2.499045174819813,0.11669387427524668,0.0,85.61985629300949,85.76874592981035,1.2758993368381197,0.0,5,1,1,9.895,809.895,0.0017568467415411536,87.48801263455593,4835.335304327978,4835.3269664831405,0.0,397.7450369944351,13055.19624662464,13461.139553004365,6730.569776502182,1.4607884127664639,201,21,0,9567.247726954518,9006.731270924489,18573.978997879007,3404.245773925034,3404.245773925034,0.025046174138074084,0.05367875379313565,0.0,0.0,2.7577459809064693,0.5054407083227365,0.5150887555136687
22,220.0,10.0,2.6157390490950596,0.1164937093642962,0.0,85.76874592981035,85.91434416268984,1.2498377266379521,0.0,5,1,1,9.89,809.89,0.0018383850070661373,87.59876501180516,4826.941248166445,4826.933115459106,0.0,398.683450602439,13089.27431727215,13489.622389557117,6744.811194778558,1.4605478768044804,201,21,0,9599.588411149383,9037.000527179882,18636.588938329267,3416.0267211371947,3416.0267211371947,0.02502834565678402,0.05366362286452278,0.0,0.0,2.7574433912241325,0.5054304914711094,0.5150936388045895
