sample_index,distance_m,step_m,time_s,dt_s,shift_loss_s,speed_mps,exit_speed_mps,acceleration_mps2,lateral_acceleration_mps2,gear,drs,drs_zone,fuel_kg,mass_kg,tyre_wear,tyre_temperature_c,engine_force_n,available_engine_force_n,brake_force_n,rolling_force_n,front_tyre_load_n,rear_tyre_load_n,max_wheel_load_n,tyre_mu,segment_id,sector_id,radius_m,front_downforce_n,rear_downforce_n,downforce_n,drag_n,drag_longitudinal_n,front_height_m,rear_height_m,yaw_deg,roll_deg,cl_down,cd,front_aero_fraction
10,100.0,10.0,1.2462249124672127,0.12360391927864896,0.0,80.82829500014226,80.97887193048395,1.2182213251849134,0.0,4,1,1,9.95,809.95,0.0008382007443082492,86.20950954016527,5121.97560343372,5121.968736310364,0.0,388.36149968907574,12459.818611953347,13430.948033985038,6715.474016992519,1.4624157069692676,301,31,0,8967.740200106142,8980.130278332243,17947.870478438384,3746.9157414111232,3746.9157414111232,0.03561706667798879,0.055536119425465366,0.0,0.0,2.9900908940491724,0.6242310837167191,0.49965483152330004
11,110.0,10.0,1.3698288317458616,0.1233773487232557,0.0,80.97887193048395,81.1254381958541,1.1879511667811584,0.0,4,1,1,9.945,809.945,0.0009174572506910571,86.32071989876586,5112.450401729104,5112.444643034753,0.0,389.37133115428054,12495.489736566873,13462.59900705183,6731.299503525915,1.4622465853767286,301,31,0,9001.38978513592,9013.851824232783,18015.241609368702,3760.903962796258,3760.903962796258,0.03559954637948511,0.055520647146200724,0.0,0.0,2.9901635638754973,0.6242335373920315,0.49965412511896645
12,120.0,10.0,1.4932061804691172,0.12315759779757456,0.0,81.1254381958541,81.2681157355289,1.1584956366987627,0.0,4,1,1,9.94,809.94,0.0009969159299869663,86.43189656720774,5103.212549516573,5103.208182376972,0.0,390.35603194958816,12530.269097405166,13493.466365900713,6746.733182950356,1.4620778490715867,301,31,0,9034.202614954149,9046.73474735173,18080.93736230588,3774.544561579189,3774.544561579189,0.03558246353112675,0.055505557210808944,0.0,0.0,2.99023368634061,0.6242359050564417,0.49965344350941376
13,130.0,10.0,1.6163637782666918,0.12294441722681101,0.0,81.2681157355289,81.4070219496861,1.1298293756677595,0.0,4,1,1,9.935,809.935,0.0010765717280114902,86.5430312479875,5094.251527591446,5094.24878690779,0.0,391.3162786561167,12564.180934151616,13523.570976256164,6761.785488128082,1.4619091991878599,301,31,0,9066.201216612573,9078.801626045208,18145.00284265778,3787.8468935538626,3787.8468935538626,0.03556580624432018,0.05549083944564599,0.0,0.0,2.9903013648698753,0.6242381902020768,0.49965278568590216
14,140.0,10.0,1.7393081954935028,0.1627375692836774,0.04,81.4070219496861,81.54226991526002,1.1019280108222573,0.0,5,1,1,9.93,809.93,0.0011564197279159939,86.65411589972601,5085.557303983618,5085.55638180542,0.0,392.2527268286709,12597.248719722533,13552.933068855531,6776.4665344277655,1.4617403513410527,301,31,0,9097.407417014638,9110.074337063426,18207.481754078064,3800.8200233496764,3800.8200233496764,0.035549563007210065,0.05547648398712418,0.0,0.0,2.990366698079213,0.6242403961586745,0.4996521506867376
15,150.0,10.0,1.9020457647771802,0.1225368271153998,0.0,81.54226991526002,81.67396858881743,1.0747681057008323,0.0,5,1,1,9.925,809.925,0.0012364551459010976,86.76514272918374,5077.120305564793,5077.121355957286,0.0,393.16601180883333,12629.495190727888,13581.572263194339,6790.7861315971695,1.4615710349492126,301,31,0,9127.842369999535,9140.574082672694,18268.41645267223,3813.472735746213,3813.472735746213,0.035533722669632624,0.055462481270044356,0.0,0.0,2.990429780028423,0.624242526102136,0.49965153759478426
16,160.0,10.0,2.02458259189258,0.12234197411830214,0.0,81.67396858881743,81.80222299740316,1.0483271134869483,0.0,5,1,1,9.92,809.92,0.0013166733270938919,86.87610418357507,5068.931391667911,5068.934535118007,0.0,394.0567494972314,12660.942376352705,13609.50759012939,6804.753795064695,1.4614009925926126,301,31,0,9157.526582065651,9170.321416416444,18327.847998482095,3825.813546415331,3825.813546415331,0.03551827442885552,0.05544882201649577,0.0,0.0,2.990490700459392,0.62424458306257,0.49965094553512635
17,170.0,10.0,2.146924566010882,0.12215280335602947,0.0,81.80222299740316,81.9271344182226,1.022583333231887,0.0,5,1,1,9.915,809.915,0.0013970697415809962,86.98699294316758,5060.981829549744,5060.987156952233,0.0,394.92553708759976,12691.611625763715,13636.757513409602,6818.378756704801,1.4612299794093517,301,31,0,9186.479936820757,9199.33626760256,18385.816204423318,3837.8507121276407,3837.8507121276407,0.03550320781605174,0.05543549722528837,0.0,0.0,2.9905495450202224,0.6242465699318592,0.49965037367286663
18,180.0,10.0,2.2690773693669115,0.12196911701784335,0.0,81.9271344182226,82.0488005479551,0.997515868830169,0.0,5,1,1,9.91,809.91,0.001477639980589987,87.09780191415281,5053.263271546801,5053.270847807369,0.0,395.77295376505344,12721.523634137453,13663.339950199445,6831.669975099722,1.4610577625243786,301,31,0,9214.721718239474,9227.637964597425,18442.359682836897,3849.592240457506,3849.592240457506,0.03548851268345917,0.055422498161884895,0.0,0.0,2.9906063954762194,0.6242484894707853,0.49964982121105767
19,190.0,10.0,2.391046486384755,0.12179072591375545,0.0,82.0488005479551,82.16731566242652,0.9731045905362862,0.0,5,1,1,9.905,809.905,0.0015583797528121715,87.20852422177593,5045.767733787117,5045.777601075707,0.0,396.5995613707982,12750.698467398264,13689.272290654952,6844.636145327476,1.4608841205096579,301,31,0,9242.270632802289,9255.245257000926,18497.515889803217,3861.0458990180286,3861.0458990180286,0.03547417919218161,0.05540981634880261,0.0,0.0,2.9906613299086233,0.6242503443157381,0.4996492873887517
20,200.0,10.0,2.5128372122985105,0.12161744900356405,0.0,82.16731566242652,82.2827707673085,0.949330098829887,0.0,5,1,1,9.9,809.9,0.001639284880860102,87.31915320371245,5038.4875763327655,5038.49975701852,0.0,397.405905035338,12779.15558574792,13714.571416607945,6857.285708303973,1.4607088428733854,301,31,0,9269.14483058478,9282.176336771085,18551.321167355865,3872.2192242551023,3872.2192242551023,0.03546019780059022,0.055397443556456934,0.0,0.0,2.9907144229018927,0.6242521369850403,0.49964877147916464
21,210.0,10.0,2.6344546613020747,0.12144911295712495,0.0,82.2827707673085,82.39525374045864,0.9261736904561986,0.0,5,1,1,9.895,809.895,0.001720351297853616,87.42968240368081,5031.415484641494,5031.429983936381,0.0,398.1925137820836,12806.913866062037,13739.253719410202,6869.626859705101,1.460531729576318,301,31,0,9295.361925360541,9308.4488583617,18603.81078372224,3883.1195298273874,3883.1195298273874,0.03544655925328774,0.055385371794420754,0.0,0.0,2.990765745720282,0.6242538698849083,0.4996482727879438
22,220.0,10.0,2.7559037742592,0.12128555174342771,0.0,82.39525374045864,82.50484946646576,0.9036173264805711,0.0,5,1,1,9.89,809.89,0.0018015750441285445,87.54010556528044,5024.544452243585,5024.561260580391,0.0,398.9599011031259,12833.991623222986,13763.335116985409,6881.667558492704,1.4603525905734407,301,31,0,9320.939013776599,9334.079957931795,18655.018971708392,3893.753914597109,3893.753914597109,0.03543325457060065,0.05537359330307564,0.0,0.0,2.990815366474413,0.6242555453150772,0.49964779065153664
23,230.0,10.0,2.8771893260026276,0.1211266062462653,0.0,82.50484946646576,82.61163996392034,0.8816436022112611,0.0,5,1,1,9.885,809.885,0.0018829522640625702,87.65041662604509,5017.867764540391,5017.886859708423,0.0,399.70856550880916,12860.406630453632,13786.831070133641,6893.415535066821,1.4601712453793392,301,31,0,9345.89269365587,9359.086271681404,18704.97896533727,3904.129270254715,3904.129270254715,0.035420275038567,0.05536210054563251,0.0,0.0,2.990863350278474,0.6242571654741085,0.4996473244356494
24,240.0,10.0,2.998315932248893,0.1209721239044774,0.0,82.61163996392034,82.7157045058891,0.86023571885803,0.0,5,1,1,9.88,809.88,0.0019644792030130277,87.76060971170232,5011.378983640131,5011.400332698995,0.0,400.438991052621,12886.176138711471,13809.75659812993,6904.878299064965,1.4599875226557573,301,31,0,9370.239081477199,9383.483953364203,18753.7230348414,3914.252288598769,3914.252288598769,0.03540761219939017,0.05535088620050091,0.0,0.0,2.990909759398645,0.6242587324644013,0.4996468735337939
25,250.0,10.0,3.1192880561533705,0.12082195837492521,0.0,82.7157045058891,82.81711973403567,0.8393774568020035,0.0,5,1,1,9.875,809.875,0.0020461522043617253,87.87067913063015,5005.071934151288,5005.095495142939,0.0,401.1516478328103,12911.31689519855,13832.126293655474,6916.063146827737,1.4598012598199512,301,31,0,9393.993829080011,9407.288691024014,18801.282520104025,3924.129468490955,3924.129468490955,0.03539525784233085,0.055339943153987686,0.0,0.0,2.9909546533933025,0.6242602482969267,0.4996464373659141
26,260.0,10.0,3.2401100145282955,0.12067596921651141,0.0,82.81711973403567,82.91595976679599,0.8190531503665625,0.0,5,1,1,9.87,809.87,0.0021279677066621447,87.98061936850246,4998.940689864038,4998.96641333998,0.0,401.8469924720421,12935.845161038318,13853.954337097824,6926.977168548912,1.4596123026725427,301,31,0,9417.172139637265,9430.515722998876,18847.687862636143,3933.7671225046274,3933.7671225046274,0.035383203995011714,0.05532926449330684,0.0,0.0,2.9909980892455046,0.624261714895701,0.49964601537708864
27,270.0,10.0,3.360785983744807,0.12053402159370309,0.0,82.91595976679599,83.01229630198546,0.7992476639848064,0.0,5,1,1,9.865,809.865,0.0022099222408846213,88.09042508311529,4992.979561253453,4993.0073916335205,0.0,402.52546857631125,12959.776728167157,13875.254510253593,6937.627255126797,1.4594205050436828,301,31,0,9439.788782937412,9453.179853233338,18892.96863617075,3943.171383284086,3943.171383284086,0.035371442915110844,0.05531884349988392,0.0,0.0,2.9910401214882505,0.6242631341020151,0.49964560703630534
28,280.0,10.0,3.48132000533851,0.12039598599814458,0.0,83.01229630198546,83.10619871418743,0.7799463696690054,0.0,5,1,1,9.86,809.86,0.002292012427755348,88.20009109938641,4987.183083744965,4987.21296052255,0.0,403.187507174253,12983.126935484926,13896.040209465276,6948.020104732638,1.4592257284564047,301,31,0,9461.858110013272,9475.295465936932,18937.153575950204,3952.3482096305715,3952.3482096305715,0.03535996708242198,0.05530867364293903,0.0,0.0,2.9910808023229376,0.6242645076784332,0.49964521183530125
29,290.0,10.0,3.6017159913366545,0.1202617379870637,0.0,83.10619871418743,83.1977341472465,0.7611351256949547,0.0,5,1,1,9.855,809.855,0.0023742349751852652,88.30961240452116,4981.546006687481,4981.577865494698,0.0,403.83352713790913,13005.910684305676,13916.3244582216,6958.1622291108,1.459027841806158,301,31,0,9483.39406715315,9496.876539624125,18980.270606777274,3961.3033923298844,3961.3033923298844,0.03534876919126079,0.05529874857333403,0.0,0.0,2.991120181731445,0.6242658373125793,0.49964482928746656
30,300.0,10.0,3.7219777293237186,0.12013115793728191,0.0,83.1977341472465,83.28696760216644,0.7428002564207418,0.0,5,1,1,9.85,809.85,0.0024565866757851012,88.41898414333768,4976.063282983816,4976.097056529053,0.0,404.4639355859409,13028.142453147044,13936.119919249018,6968.059959624509,1.4588267210555521,301,31,0,9504.41020932724,9517.936660568823,19022.346869896064,3970.042559735537,3970.042559735537,0.035337842143198156,0.055289062117669915,0.0,0.0,2.991158307582215,0.6242671246207171,0.4996444589268059
31,310.0,10.0,3.8421088872610003,0.12000413081373455,0.0,83.28696760216644,83.37396202069108,0.7249285331658484,0.0,5,1,1,9.845,809.845,0.0025390644044630275,88.52820161374515,4970.730059332338,4970.76567822156,0.0,405.0791282702148,13049.836311894162,13955.438906120162,6977.719453060081,1.4586222489434364,301,31,0,9524.919713060135,9538.489035704188,19063.408748764323,3978.571183120426,3978.571183120426,0.03532717904010265,0.055279608272621725,0.0,0.0,2.991195225730694,0.6242683711511422,0.49964410030695766
32,320.0,10.0,3.9621130180747355,0.11988054595149551,0.0,83.37396202069108,83.45877836482681,0.707507156082238,0.0,5,1,1,9.84,809.84,0.0026216651161015707,88.637260262369,4965.541667037447,4965.579060489615,0.0,405.67948994662567,13071.005935371504,13974.29339440354,6987.14669720177,1.4584143147074828,301,31,0,9544.935388778307,9558.546504996737,19103.481893775046,3986.8945818091815,3986.8945818091815,0.03531677317747527,0.05527038119949884,0.0,0.0,2.9912309801144765,0.6242695783873946,0.49964375300026154
33,330.0,10.0,4.081993564026231,0.1197602968503805,0.0,83.45877836482681,83.5414756925466,0.6905237369534916,0.0,5,1,1,9.835,809.835,0.0027043858433105903,88.74615568031714,4960.493613349229,4960.532709815912,0.0,406.2653947309667,13091.66461635404,13992.695032377076,6996.347516188538,1.4582028138195082,301,31,0,9564.469692659517,9578.1215533216,19142.591245981115,3995.0179281025316,3995.0179281025316,0.03530661803806121,0.0552613752190194,0.0,0.0,2.9912656128434434,0.6242707477513021,0.4996434165968793
34,340.0,10.0,4.201753860876611,0.11974128167306701,0.0,83.5414756925466,83.48529837027465,-0.4691558457285282,0.0,5,0,0,9.83,809.83,0.002787223694253295,88.85488359908202,4955.576025431028,4955.622300994813,0.0,454.5375566070582,13181.348989020118,17121.154784783765,8560.577392391882,1.4425745141648434,301,31,0,9575.913899532923,12784.870504770959,22360.784404303882,4880.974947370304,4880.974947370304,0.035258126913883796,0.053716275567573246,0.0,0.0,3.487233665679991,0.7612031782987997,0.42824588468773944
35,350.0,10.0,4.321495142549678,0.11982081048647522,0.0,83.48529837027465,83.43061480707364,-0.4563778443744013,0.0,5,0,0,9.825,809.825,0.0028811692760619336,88.98173175904755,4958.908171201531,4958.956943099418,0.0,454.0845983581173,13167.555975231002,17104.75058197682,8552.37529098841,1.4426610788526892,301,31,0,9563.00547493346,12767.630746024362,22330.636220957822,4874.409760663913,4874.409760663913,0.035264912068145374,0.053724313716025054,0.0,0.0,3.4872203368148575,0.76120271178852,0.4282459926492536
36,360.0,10.0,4.4413159530361535,0.11989832477080137,0.0,83.43061480707364,83.3773872082353,-0.4439394707147585,0.0,5,0,0,9.82,809.82,0.0029749900359306823,89.10795010551904,4962.156241094126,4962.207230011915,0.0,453.6439455030203,13154.137163316418,17088.792536884936,8544.396268442468,1.4427330671568657,301,31,0,9550.448321785232,12750.86007541612,22301.308397201352,4868.023357765332,4868.023357765332,0.03527151270425617,0.05373213265285667,0.0,0.0,3.4872072174994817,0.7612022526124819,0.42824609891425663
37,370.0,10.0,4.561214277806955,0.11997387028477224,0.0,83.3773872082353,83.3255786336403,-0.4318321520513109,0.0,5,0,0,9.815,809.815,0.003068689423280336,89.23354647384328,4965.322105778045,4965.375071852919,0.0,453.2152716514328,13141.08265587356,17073.26878755529,8536.634393777646,1.4427907221020446,301,31,0,9538.23312163494,12734.54605204391,22272.77917367885,4861.810988340044,4861.810988340044,0.03527793371120884,0.05373973821984684,0.0,0.0,3.48719431051536,0.7612018008680376,0.42824620346018033
38,380.0,10.0,4.681188148091727,0.12004749202370313,0.0,83.3255786336403,83.27515298390186,-0.42004750693572535,0.0,5,0,0,9.81,809.81,0.003162270794077569,89.35852851779518,4968.407608880652,4968.462347201264,0.0,452.79825861012114,13128.382802525803,17058.167771482276,8529.083885741138,1.442834281994946,301,31,0,9526.350790134833,12718.676547373245,22245.02733750808,4855.768021862152,4855.768021862152,0.03528417985543912,0.053747136110470876,0.0,0.0,3.4871816181159296,0.7612013566340575,0.42824630626873345
39,390.0,10.0,4.80123564011543,0.12011923421707674,0.0,83.27515298390186,83.2260749864368,-0.4085773422129023,0.0,5,0,0,9.805,809.805,0.003255737413267466,89.48290371422944,4971.414566539873,4971.47090297188,0.0,452.39259620277454,13116.028194571878,17043.478218946424,8521.739109473212,1.44286398052913,301,31,0,9514.792471891818,12703.239738376487,22218.032210268306,4849.889944947818,4849.889944947818,0.03529025578351576,0.05375433187325347,0.0,0.0,3.487169142064145,0.761200919972245,0.42824640732559804
40,400.0,10.0,4.921354874332507,0.12018914033034955,0.0,83.2260749864368,83.17831017705123,-0.3974136869128415,0.0,5,0,0,9.8,809.8,0.0033490924571482816,89.60667936762064,4974.34473716301,4974.402554337314,0.0,451.99798209335444,13104.009662221148,17029.189144002485,8514.594572001242,1.4428800468900567,301,31,0,9503.54953541598,12688.224100807653,22191.773636223632,4844.172358731675,4844.172358731675,0.03529616602354679,0.05376133091631161,0.0,0.0,3.4871568836777103,0.7612004909287198,0.4282465066200628
41,410.0,10.0,5.041544014662857,0.12025725235686531,0.0,83.17831017705123,83.13182586904504,-0.3865405794259004,0.0,5,0,0,9.795,809.795,0.003442339017865746,89.72986261811498,4977.206468130901,4977.259084955804,0.0,451.6141213671832,13092.317708794642,17015.290382350904,8507.645191175452,1.442882705353275,301,31,0,9492.61356154746,12673.618392848086,22166.231954395545,4838.610975279915,4838.610975279915,0.035301915265371464,0.053768138234182805,0.0,0.0,3.4871448416756117,0.7612000694586464,0.4282466041624671
42,420.0,10.0,5.161801267019722,0.12032457744399434,0.0,83.13182586904504,83.08525483758861,-0.3870450447092935,43.19312795200767,5,0,0,9.79,809.79,0.0035354800224525747,89.85246030736754,4980.001736541617,4980.042188080425,0.0,460.23271440325766,13353.599507269853,17328.581452947325,12074.583627188651,1.429003281836971,302,31,160,9439.82295732073,12603.118485741941,22042.94144306267,4833.194228893498,4833.194228893498,0.03532789593621001,0.05380280880508194,0.0,1.054339478728051,3.4716282022980782,0.7611984741488149,0.4282469733771225
43,430.0,10.0,5.2821258444637165,0.12039113533411262,0.0,83.08525483758861,83.03993323789118,-0.376452963680822,43.144747321419004,5,0,0,9.785,809.785,0.0036511083839378044,90.0120665506294,4982.7836707940105,4982.833606387427,0.0,459.8517823985365,13341.99301635264,17314.79247688312,12063.848236384902,1.4289576478578478,302,31,160,9429.307985151954,12589.074839340481,22018.382824492437,4827.777851589748,4827.777851589748,0.03533342785250015,0.05380934856675451,0.0,1.053213906793585,3.47164896501011,0.7611980459857701,0.4282470724717866
44,440.0,10.0,5.402516979797829,0.12045597720578083,0.0,83.03993323789118,82.99582907079878,-0.36614345020884687,43.09769070095891,5,0,0,9.78,809.78,0.0037665897644087744,90.17089709826756,4985.495278503101,4985.553141209554,0.0,459.4812367538927,13330.702551412734,17301.37989884678,12053.405627066084,1.428892081257463,302,31,160,9419.080308881112,12575.414869661852,21994.495178542966,4822.509684859328,4822.509684859328,0.035338808758907506,0.05381570928880253,0.0,1.0521189659055823,3.471669028776045,0.7611976259510471,0.42824716968589605
45,450.0,10.0,5.52297295700361,0.12051914333935346,0.0,82.99582907079878,82.95291106988343,-0.35610940906294675,43.0519227696828,5,0,0,9.775,809.775,0.0038819282472397592,90.32896132592315,4988.138080460728,4988.202475173076,0.0,459.12080133687937,13319.719737752777,17288.33368470585,12043.247991532862,1.4288069014516849,302,31,160,9409.132290538797,12562.12837824505,21971.26066878385,4817.385775847796,4817.385775847796,0.03534404266163851,0.053821895752629016,0.0,1.0510538484656093,3.471688419376444,0.7611972140242845,0.42824726502412436
46,460.0,10.0,5.6434921003429634,0.12058067328768998,0.0,82.95291106988343,82.91114868936647,-0.34634389888765327,43.00740909354993,5,0,0,9.77,809.77,0.003997127805263818,90.48626839410852,4990.7135787867,4990.783260773416,0.0,458.77020689331874,13309.036407794863,17275.644051759722,12033.367717894043,1.4287024220109352,302,31,160,9399.45648241001,12549.205420549024,21948.661902959037,4812.402270895636,4812.402270895636,0.035349133467539796,0.05382791261931134,0.0,1.050017766613039,3.471707161551913,0.761196810174777,0.4282473584935404
47,470.0,10.0,5.764072773630653,0.1206406058772433,0.0,82.91114868936647,82.87051209200271,-0.3368401299733705,42.964116106188975,5,0,0,9.765,809.765,0.004112192303616411,90.64282725365469,4993.22325644457,4993.297120403982,0.0,458.42919090153003,13298.644596757282,17263.30146334472,12023.757385848352,1.428578950795687,302,31,160,9390.045623001995,12536.636300578608,21926.681923580603,4807.555413390926,4807.555413390926,0.03535408498619125,0.05383376443221556,0.0,1.049009951828895,3.4717252790478383,0.7611964143623158,0.42824745010341314
48,480.0,10.0,5.884713379507897,0.1206989792099077,0.0,82.87051209200271,82.83097213693996,-0.32759146201215117,42.9220110899423,5,0,0,9.76,809.76,0.004227125502511543,90.79864665102825,4995.6685768023035,4995.745646417363,0.0,458.0974974284406,13288.536538384393,17251.296623511647,12014.409762524512,1.428436790088865,302,31,160,9380.892633064212,12524.411565579381,21905.304198643593,4802.841541652822,4802.841541652822,0.035358900931971804,0.05383945561957345,0.0,1.0480296545434116,3.4717427946571537,0.7611960265379805,0.4282475398650291
49,490.0,10.0,6.0054123587178045,0.12075583066558218,0.0,82.83097213693996,82.79250036756743,-0.3185914018436051,42.88106215719078,5,0,0,9.755,809.755,0.004341931059951907,90.95373513352085,4998.0509832338585,4998.130401217026,0.0,457.7748769876162,13278.704660730973,17239.620471776772,12005.317798380249,1.4282762367251858,302,31,160,9371.990611661371,12512.522000802788,21884.51261246416,4798.257086846111,4798.257086846111,0.035363584926097716,0.05384499049702175,0.0,1.0470761437474922,3.471759730261202,0.761195646644883,0.4282476277915197
50,500.0,10.0,6.126168189383387,0.12081119690540629,0.0,82.79250036756743,82.75506899936602,-0.30983360119112147,42.84123823196033,5,0,0,9.75,809.75,0.0044566125343745025,91.10810105431408,5000.371898761709,5000.452917377738,0.0,457.46108639923284,13269.141582001728,17228.26417794713,11996.474623160728,1.4280975822175053,302,31,160,9363.33283230025,12500.958624342455,21864.291456642706,4793.798570926987,4793.798570926987,0.03536814049863275,0.053850373270103585,0.0,1.0461487066082322,3.4717761068688002,0.7611952746188679,0.4282477138976999
51,510.0,10.0,6.2469793862887935,0.12086511387562722,0.0,82.75506899936602,82.71865090777298,-0.30131185439090585,42.80250903181144,5,0,0,9.745,809.745,0.0045711733872331245,91.26175257742231,5002.6327257384655,5002.714697792973,0.0,457.15588865201727,13259.840106446803,17217.219137021013,11987.873541917012,1.4279011128802146,302,31,160,9354.912739110889,12489.712682042627,21844.625421153516,4789.462604620213,4789.462604620213,0.03537257109047033,0.053855608036731575,0.0,1.0452466480886597,3.471791944653563,0.7611949103891696,0.4282477981999152
