sample_index,distance_m,step_m,time_s,dt_s,shift_loss_s,speed_mps,exit_speed_mps,acceleration_mps2,lateral_acceleration_mps2,gear,drs,drs_zone,fuel_kg,mass_kg,tyre_wear,tyre_temperature_c,engine_force_n,available_engine_force_n,brake_force_n,rolling_force_n,front_tyre_load_n,rear_tyre_load_n,max_wheel_load_n,tyre_mu,segment_id,sector_id,radius_m,front_downforce_n,rear_downforce_n,downforce_n,drag_n,drag_longitudinal_n,front_height_m,rear_height_m,yaw_deg,roll_deg,cl_down,cd,front_aero_fraction
10,100.0,10.0,1.1446735924283669,0.11332097028805435,0.0,88.15477796094979,88.33506279104284,1.590922047656204,0.0,5,1,1,9.95,809.95,0.0008688659949861745,86.25979872858586,4696.295729564207,4696.285437680882,0.0,400.3397250775599,13212.91904840805,13476.395956762606,6738.197978381303,1.4585872427142246,301,31,0,9745.996382407979,9000.422455262677,18746.418837670655,3007.388691987505,3007.388691987505,0.03357750358910434,0.05056596919718347,0.0,0.0,2.625577871380047,0.42120755269021365,0.5198857694795307
11,110.0,10.0,1.2579945627164213,0.11309221523041578,0.0,88.33506279104284,88.51176932071391,1.5624994992895154,0.0,5,1,1,9.945,809.945,0.0009513906816694891,86.37627963460008,4686.7118859776765,4686.7006930115585,0.0,401.4844242409183,13254.535065153095,13511.093217574793,6755.5466087873965,1.4583884161487757,301,31,0,9785.715409486598,9037.06573899129,18822.781148477887,3019.6888047847115,3019.6888047847115,0.03355669066305407,0.050548613395885005,0.0,0.0,2.6255231255382383,0.42120570421296666,0.5198867974023023
12,120.0,10.0,1.371086777946837,0.11286888505232133,0.0,88.51176932071391,88.68498415770337,1.5346553384412345,0.0,5,1,1,9.94,809.94,0.001034152886135476,86.49276812125727,4677.356063369914,4677.344077259497,0.0,402.6085023257643,13295.397484444082,13545.169337273539,6772.5846686367695,1.4581876838088121,301,31,0,9824.719901062173,9073.048819655447,18897.76872071762,3031.7688162270565,3031.7688162270565,0.03353625195236835,0.05053156528095359,0.0,0.0,2.625468333079861,0.421203854161725,0.5198878262432821
13,130.0,10.0,1.4839556629991584,0.1126508128375079,0.0,88.68498415770337,88.85479115531464,1.5073748101242017,0.0,5,1,1,9.935,809.935,0.0011171483182703349,86.6092570250448,4668.221213891357,4668.2085353232715,0.0,403.7123829004929,13335.521966933005,13578.636893099856,6789.318446549928,1.457984835156126,301,31,0,9863.024521182002,9108.38527110086,18971.409792282862,3043.633214152919,3043.633214152919,0.03351617974116901,0.05051481869183926,0.0,0.0,2.625413529048129,0.42120200371971245,0.519888855344533
14,140.0,10.0,1.5966064758366663,0.11243783843791211,0.0,88.85479115531464,89.02127154615708,1.4806438220027758,0.0,5,1,1,9.93,809.93,0.0012003727764469856,86.72573935352095,4659.300701190438,4659.287300291376,0.0,404.79647866475193,13374.923752448827,13611.50815853463,6805.754079267315,1.4577796689766014,301,31,0,9900.643557820053,9143.088318663406,19043.731876483456,3055.2863717709783,3055.2863717709783,0.03349646652007492,0.05049836761549038,0.0,0.0,2.6253587464905257,0.4212001540027674,0.5198898840854856
15,150.0,10.0,1.7090443142745784,0.11222980807802616,0.0,89.02127154615708,89.18450410744902,1.4544492598477063,0.0,5,1,1,9.925,809.925,0.001283822144071922,86.84220827900006,4650.588561492063,4650.573877562994,0.0,405.8611919265089,13413.617655250495,13643.795139850105,6821.897569925052,1.4575719929770314,301,31,0,9937.590939419842,9177.170854430758,19114.7617938506,3066.7325527834,3066.7325527834,0.03347710498857919,0.05048220616807845,0.0,0.0,2.6253040164879238,0.42119830606032665,0.5198909118823997
16,160.0,10.0,1.8212741223526046,0.11202657411394933,0.0,89.18450410744902,89.34456507266115,1.4287767565696412,0.0,5,1,1,9.92,809.92,0.0013674923827060059,86.95865712655795,4642.0777050991455,4642.062027964129,0.0,406.90691535671607,13451.618240606393,13675.509449841345,6837.754724920673,1.4573616233119344,301,31,0,9973.880260896467,9210.645461551274,19184.52572244774,3077.9759190615455,3077.9759190615455,0.03345808796754786,0.05046632865903302,0.0,0.0,2.62524936863075,0.4211964608915021,0.5198919381794291
17,170.0,10.0,1.9333006964665538,0.11182799476707975,0.0,89.34456507266115,89.50152835552626,1.4036134976043741,0.0,5,1,1,9.915,809.915,0.0014513795450894656,87.07507939519576,4633.762177800893,4633.745764650672,0.0,407.93403103861044,13488.93960264247,13706.662466598227,6853.331233299114,1.4571483846873794,301,31,0,10009.52475083099,9243.524383659707,19253.0491344907,3089.020520850036,3089.020520850036,0.03343940850953657,0.05045072951078319,0.0,0.0,2.6251948306549644,0.42119461943279024,0.5198929624554647
18,180.0,10.0,2.0451286912336335,0.11163393375603978,0.0,89.50152835552626,89.65546564333417,1.3789470874000926,0.0,5,1,1,9.91,809.91,0.0015354797635267147,87.19146873793473,4625.636256003091,4625.619334180204,0.0,408.94291161361286,13525.59548049133,13737.26529374953,6868.632646874765,1.4569321097618098,301,31,0,10044.537311112683,9275.81956162818,19320.356872740864,3099.870308833269,3099.870308833269,0.033421059841160006,0.0504354032791406,0.0,0.0,2.625140428686923,0.4211927825663399,0.5198939842195432
19,190.0,10.0,2.1567626249896734,0.11144426002576094,0.0,89.65546564333417,89.80644648544565,1.3547655310069786,0.0,5,1,1,9.905,809.905,0.0016197892479443505,87.30781895807245,4617.69443536867,4617.677204945516,0.0,409.9339205893054,13561.599270194289,13767.328769092735,6883.664384546368,1.4567126388466005,301,31,0,10078.930527597639,9307.542643439387,19386.473171037025,3110.529137389158,3110.529137389158,0.03340303535724152,0.05042034464909706,0.0,0.0,2.6250861873216276,0.421190951122594,0.5198950030093841
20,200.0,10.0,2.2682068850154344,0.11125884749278747,0.0,89.80644648544565,89.9545383773225,1.331057216698764,0.0,5,1,1,9.9,809.9,0.0017043042840103574,87.42412400555324,4609.93142013857,4609.914056304347,0.0,410.9074126340152,13596.96403606972,13796.863472864628,6898.431736432314,1.4564898196203389,301,31,0,10112.716680303414,9338.704993630934,19451.421673934346,3121.000767700226,3121.000767700226,0.03338532861522738,0.05040554843079917,0.0,0.0,2.6250321296970087,0.42118912588279817,0.5198960183899999
21,210.0,10.0,2.379465732508222,0.11107757480565938,0.0,89.9545383773225,90.09980684034964,1.3078108995564435,0.0,5,1,1,9.895,809.895,0.0017890212313119785,87.5403779734484,4602.342113085042,4602.324768356203,0.0,411.8637338587507,13631.702521578336,13825.879735671708,6912.939867835854,1.4562635068560317,301,31,0,10145.907753165526,9369.31770233452,19515.225455500047,3131.288870730025,3131.288870730025,0.03336793332985035,0.05039100955569071,0.0,0.0,2.6249782775644754,0.42118730758138195,0.5198970299523784
22,220.0,10.0,2.490543307313881,0.11090032511932851,0.0,90.09980684034964,90.2423154977052,1.2850156859524304,0.0,5,1,1,9.89,809.89,0.0018739365215898552,87.65657509454164,4594.92160605552,4594.904412321084,0.0,412.80322208717746,13665.827159713368,13854.387646098465,6927.193823049232,1.4560335621604963,301,31,0,10178.515443379703,9399.39159393213,19577.907037311834,3141.397030072329,3141.397030072329,0.03335084336802849,0.05037672307281345,0.0,0.0,2.6249246513559363,0.4211854969082231,0.5198980373122293
23,230.0,10.0,2.6014436324332095,0.11072698588264299,0.0,90.2423154977052,90.38212614651641,1.2626610188720406,0.0,5,1,1,9.885,809.885,0.001959046657026161,87.77270973801583,4587.665171063523,4587.648241478552,0.0,413.726207114289,13699.350082942612,13882.397058009992,6941.198529004996,1.455799853725221,301,31,0,10210.551170352543,9428.937235350062,19639.488405702607,3151.328744680052,3151.328744680052,0.03333405274398589,0.05036268414525845,0.0,0.0,2.624871270247499,0.421183694510797,0.5198990401087924
24,240.0,10.0,2.7121706183158527,0.11055744863801263,0.0,90.38212614651641,90.51929882652207,1.240736664019778,0.0,5,1,1,9.88,809.88,0.002044348208584567,87.88877640623697,4580.568251891082,4580.551682628864,0.0,414.63301095436907,13732.28313272662,13909.917597564652,6954.958798782326,1.4555622560880659,301,31,0,10242.026084281315,9457.964944009957,19699.99102829127,3161.087431480375,3161.087431480375,0.03331755561458302,0.05034888804675978,0.0,0.0,2.6248181522200174,0.4211819009962221,0.5199000380037068
25,250.0,10.0,2.8227280669538652,0.11039160883243561,0.0,90.51929882652207,90.65389188544749,1.2192326966600375,0.0,5,1,1,9.875,809.875,0.0021298378143999944,88.0047697316317,4573.626456168512,4573.610328040879,0.0,415.5239480788172,13764.637868636262,13936.958669951553,6968.4793349757765,1.4553206499051867,301,31,0,10272.951074382725,9486.48479545509,19759.435869837813,3170.676427882147,3170.676427882147,0.03330134627484534,0.05033533015842344,0.0,0.0,2.624765314116676,0.42118011693320334,0.5199010306799334
26,260.0,10.0,2.9331196757863007,0.11022936563913051,0.0,90.65389188544749,90.78596204128297,1.1981394891435229,0.0,5,1,1,9.87,809.87,0.0022155121782162055,88.12068447365479,4566.835547898274,4566.819927854181,0.0,416.3993256443635,13796.425577091095,13963.529465866473,6981.764732933237,1.4550749217326302,301,31,0,10303.336776788816,9514.506630668753,19817.84340745757,3180.0989941812454,3180.0989941812454,0.033285419153679136,0.05032200596558463,0.0,0.0,2.6247127716977605,0.4211783428538824,0.5199020178407309
27,270.0,10.0,3.043349041425431,0.1100706217890755,0.0,90.78596204128297,90.91556444164453,1.1774476990774019,0.0,5,1,1,9.865,809.865,0.002301368067869385,88.23651551584332,4560.191440394683,4560.176382905348,0.0,417.2594437121702,13827.657279738736,13989.638967739278,6994.819483869639,1.4548249638170612,301,31,0,10333.193582127347,9542.040063100667,19875.233645228014,3189.3583158691927,3189.3583158691927,0.03326976880976487,0.05030891105478685,0.0,0.0,2.6246605396927736,0.42117657925559626,0.5199029992086819
28,280.0,10.0,3.153419663214507,0.10991528341180856,0.0,90.91556444164453,91.04275272038292,1.1571482580985504,0.0,5,1,1,9.86,809.86,0.0023874023138159553,88.35225786295412,4553.69018961199,4553.675737950589,0.0,418.10459545828195,13858.343741493964,14015.295955724834,7007.647977862417,1.4545706738951476,301,31,0,10362.531642802605,9569.094485416193,19931.6261282188,3198.457505850016,3198.457505850016,0.03325438992761844,0.05029604111087689,0.0,0.0,2.62460863185003,0.42117482660255307,0.5199039745247649
29,290.0,10.0,3.2633349466263155,0.10976325988489119,0.0,91.04275272038292,91.1675790515963,1.1372323612135005,0.0,5,1,1,9.855,809.855,0.0024736118077029494,88.4679066381817,4547.327987836438,4547.314175259032,0.0,418.93506737586506,13888.495478255183,14040.509013469156,7020.254506734578,1.4543119550011294,301,31,0,10391.360879991897,9595.679075982442,19987.03995597434,3207.399606570014,3207.399606570014,0.03323927731381173,0.05028339191420992,0.0,0.0,2.6245570609838778,0.42117308532742537,0.5199049435474715
30,300.0,10.0,3.3730982065112065,0.109614463691482,0.0,91.1675790515963,91.29009420119152,1.1176914566680352,0.0,5,1,1,9.85,809.85,0.0025599935009793535,88.58345708045353,4541.101157717065,4541.088008552872,0.0,419.75113946964086,13918.12276431495,14065.286533661105,7032.643266830552,1.4540487152821537,301,31,0,10419.690990371833,9621.80280510422,20041.493795476053,3216.1875920648154,3216.1875920648154,0.03322442589334396,0.05027095933795937,0.0,0.0,2.6245058390196556,0.42117135583286863,0.5199059060519661
31,310.0,10.0,3.4827126702026887,0.10946881028550783,0.0,91.29009420119152,91.4103475761293,1.098517236317275,0.0,5,1,1,9.845,809.845,0.002646544403546899,88.6989045417999,4535.006146616096,4534.993677272341,0.0,420.5530854428992,13947.23563947976,14089.636723380183,7044.8183616900915,1.4537808678209694,301,31,0,10447.531452587707,9647.474441022236,20095.005893609945,3224.824369927833,3224.824369927833,0.0332098307061565,0.05025873934552667,0.0,0.0,2.6244549770365166,0.4211696384929674,0.5199068618292837
32,320.0,10.0,3.5921814804881964,0.10932621796395539,0.0,91.4103475761293,91.52838727148021,1.0797016264646118,0.0,5,1,1,9.84,809.84,0.0027332615824488603,88.81424448479596,4529.039521257531,4529.027741145042,0.0,421.34117287745437,13975.843915913894,14113.56760924973,7056.783804624865,1.4535083304656071,301,31,0,10474.89153347857,9672.702555685053,20147.594089163624,3233.3127832039754,3233.3127832039754,0.0331954869037835,0.05024672798804588,0.0,0.0,2.62440448530822,0.42116793365461197,0.519907810685569
33,330.0,10.0,3.701507698452152,0.10918660774584313,0.0,91.52838727148021,91.64426011540984,1.0612367791419275,0.0,5,1,1,9.835,809.835,0.0028201421605954812,88.92947248007299,4523.197962655554,4523.186875040683,0.0,422.11566340688194,14003.957184720852,14137.087042404615,7068.543521202308,1.4532310256656904,301,31,0,10501.780294069718,9697.495530305747,20199.275824375465,3241.655612212269,3241.655612212269,0.033181389746131947,0.05023492140197898,0.0,0.0,2.6243543733420047,0.42116624163881156,0.5199087524413475
34,340.0,10.0,3.810694306197995,0.10911064425436712,0.0,91.64426011540984,91.65591317817335,0.10680042119765858,0.0,5,0,0,9.83,809.83,0.0029071833155247125,89.04458420389685,4517.4796093533905,4517.467864093614,0.0,470.3655594521542,14064.891163266624,17292.812800210322,8646.406400105161,1.438473565349526,301,31,0,10498.324962416498,12917.659631560447,23415.984593976944,3960.6238648027365,3960.6238648027365,0.033135933979196355,0.048643459177964664,0.0,0.0,3.034591132175808,0.5132764761514983,0.4483401037561699
35,350.0,10.0,3.9198049504523627,0.10909690742324217,0.0,91.65591317817335,91.66734017867819,0.10474174543278422,0.0,5,0,0,9.825,809.825,0.0030043726699184553,89.17619836840097,4516.9038712780975,4516.893516681351,0.0,470.4529762908069,14067.64668301021,17295.88506971025,8647.942534855125,1.438389128059472,301,31,0,10500.963572030636,12920.897844439824,23421.86141647046,3961.6284109921867,3961.6284109921867,0.03313453169959091,0.04864188931009507,0.0,0.0,3.0345809623449562,0.5132761202074185,0.44834026575899155
36,360.0,10.0,4.028901857875605,0.10908344039081705,0.0,91.66734017867819,91.67854557946532,0.10272320662961647,0.0,5,0,0,9.82,809.82,0.003101580507171524,89.30740530288274,4516.339590392337,4516.3304530602745,0.0,470.53869260803697,14070.348595995341,17298.897577873788,8649.448788936894,1.4382931396070544,301,31,0,10503.551285244741,12924.073585624386,23427.624870869127,3962.613590591505,3962.613590591505,0.033133156465532956,0.048640349687537957,0.0,0.0,3.034570982303725,0.5132757709059754,0.4483404247395684
37,370.0,10.0,4.137985298266422,0.10907023770454571,0.0,91.67854557946532,91.68953375100139,0.10074399549612281,0.0,5,0,0,9.815,809.815,0.0031988064790297323,89.43820578305832,4515.78652161631,4515.778445036,0.0,470.62274160732585,14072.997950502313,17301.85148998608,8650.92574499304,1.4381857028787872,301,31,0,10506.089095674202,12927.188075064185,23433.277170738387,3963.5797812962915,3963.5797812962915,0.0331318077488259,0.04863883972151896,0.0,0.0,3.0345611885912995,0.5132754281260405,0.44834058075297173
38,380.0,10.0,4.247055535970968,0.1090572940291904,0.0,91.68953375100139,91.70030897374821,0.09880332024313247,0.0,5,0,0,9.81,809.81,0.0032960502441943752,89.56860059363567,4515.24442576925,4515.237269329865,0.0,470.7051558208413,14075.595773545747,17304.747947843676,8652.373973921838,1.4380669205799823,301,31,0,10508.577976851253,12930.242508038169,23438.820484889424,3964.527353182317,3964.527353182317,0.0331304850319633,0.04863735883509533,0.0,0.0,3.0345515778076173,0.5132750917486116,0.44834073385330714
39,390.0,10.0,4.356112830000158,0.10904460414400514,0.0,91.70030897374821,91.71087544018069,0.0969004061726082,0.0,5,0,0,9.805,809.805,0.0033933114681743487,89.69859052803847,4514.713069415102,4514.706707460704,0.0,470.78596712402094,14078.143071338509,17307.58807026289,8653.794035131445,1.4379368952207128,301,31,0,10511.01888266106,12933.23805569034,23444.2569383514,3965.456668870472,3965.456668870472,0.03312918780789656,0.04863590646290119,0.0,0.0,3.034542146612382,0.5132747616567784,0.44834088409373124
40,400.0,10.0,4.465157434144163,0.10903216294315798,0.0,91.71087544018069,91.72123725143538,0.09503444648798905,0.0,5,0,0,9.8,809.8,0.0034905898231416396,89.82817638813678,4514.192185208088,4514.186545629864,0.0,470.86520675115355,14080.640833072783,17310.372950337456,8655.186475168728,1.4377957291043661,301,31,0,10513.41274780328,12936.175865606958,23449.58861341024,3966.3680836909607,3966.3680836909607,0.033127915578161464,0.04863448205254529,0.0,0.0,3.034532891735683,0.5132744377360939,0.448341031526281
41,410.0,10.0,4.5741895970873205,0.10901996493157379,0.0,91.72123725143538,91.73139926842562,0.09321244046095671,0.0,5,0,0,9.795,809.795,0.0035878849905355333,89.95735898855196,4513.687818154043,4513.676574871118,0.0,470.94290505309095,14083.089495430122,17313.10417477594,8656.55208738797,1.437643523971503,301,31,0,10515.760481244544,12939.057052211516,23454.81753345606,3967.261944877872,3967.261944877872,0.0331266681178169,0.04863308480056565,0.0,0.0,3.0345238081192965,0.5132741198095204,0.4483411762314849
42,420.0,10.0,4.683209562018894,0.10900885184171573,0.0,91.73139926842562,91.73993963752513,0.07834564767190386,52.591560073395726,5,0,0,9.79,809.79,0.0036851965872584567,90.08613903381213,4513.197146839438,4513.176549161185,0.0,481.5413382221368,14402.186110184666,17700.56977129112,13002.626530249485,1.4192218838738133,302,31,160,10451.323046868429,12859.988337973453,23311.31138484188,3968.2122865890697,3968.2122865890697,0.03315873614806986,0.04867364751292361,0.0,1.2693988526991105,3.015289173353918,0.5132833304737384,0.4483369843218848
43,430.0,10.0,4.79221841386061,0.10899880290882137,0.0,91.73993963752513,91.74831405210675,0.07683033536277435,52.60135327935472,5,0,0,9.785,809.785,0.0038112248455230563,90.26227194952823,4512.771711711249,4512.756402890179,0.0,481.6063998067878,14404.235894522642,17702.857425929877,13004.51793233386,1.4190031285801141,302,31,160,10453.2236003795,12862.320908436088,23315.54450881559,3968.9492587827167,3968.9492587827167,0.033157725252460704,0.04867251815388794,0.0,1.2696190215211371,3.0152752407367966,0.513283077185836,0.4483370995872365
44,440.0,10.0,4.901217216769432,0.1089889509759125,0.0,91.74831405210675,91.7565258506112,0.07534523849353718,52.61095707127507,5,0,0,9.78,809.78,0.003937276304194213,90.43785733592537,4512.355228698881,4512.344496759651,0.0,481.6701861654341,14406.24546833395,17705.100276028323,13006.37196768893,1.4187640470276606,302,31,160,10455.087364857514,12864.608322292808,23319.69568715032,3969.67197530615,3969.67197530615,0.0331567339452969,0.04867141061462072,0.0,1.2698349236681639,3.0152615734250054,0.5132828286793764,0.4483372126772007
45,450.0,10.0,5.010206167745344,0.10897929201609763,0.0,91.7565258506112,91.76457829682396,0.07388969100265967,52.62037522608676,5,0,0,9.775,809.775,0.00406335051733463,90.61289627307134,4511.947467779873,4511.94066211741,0.0,481.73272276729165,14408.215638864858,17707.29921228792,13008.189380142638,1.4185048358624057,302,31,160,10456.915075014393,12866.85148155741,23323.766556571805,3970.3807204809027,3970.3807204809027,0.03315576183362314,0.048670324461914986,0.0,1.2700466445300025,3.015248166292881,0.513282584863698,0.44833732363300505
46,460.0,10.0,5.119185459761441,0.10896982209482803,0.0,91.76457829682396,91.77247458186704,0.07246304427499126,52.62961143746209,5,0,0,9.77,809.77,0.004189447048716704,90.78738985359558,4511.548206239976,4511.544734187798,0.0,481.7940345186674,14410.147195339181,17709.455105905312,13009.970897189738,1.418225691494681,302,31,160,10458.707449325435,12869.051268302854,23327.75871762829,3971.0757723587494,3971.0757723587494,0.03315480853324732,0.04866925927202947,0.0,1.2702542676030106,3.0152350143216986,0.5132823456499657,0.4483374324950477
47,470.0,10.0,5.228155281856269,0.10896053736735356,0.0,91.77247458186704,91.78021782613077,0.07106466662889943,52.63866931799646,5,0,0,9.765,809.765,0.004315565471572555,90.96133918223147,4511.1572284364975,4511.156551964663,0.0,481.85414577775043,14412.040909435447,17711.56880908125,13011.717230418646,1.4179268100658389,302,31,160,10460.465190455923,12871.208545185398,23331.67373564132,3971.7574028859963,3971.7574028859963,0.033153873668508825,0.0486682146304422,0.0,1.2704578745400563,3.0152221125970646,0.513282110951127,0.4483375393029168
48,480.0,10.0,5.337115819223623,0.10895143407630686,0.0,91.78021782613077,91.7878110810656,0.06969394206889774,52.64755240132507,5,0,0,9.76,809.76,0.004441705368351219,91.13474537537198,4510.774324961708,4510.775958107717,0.0,481.91308036898965,14413.897535801152,17713.641155464826,13013.429075900869,1.417608387415865,302,31,160,10462.18898567571,12873.324155954153,23335.51314162986,3972.425878063008,3972.425878063008,0.033152956872028363,0.04866719013163673,0.0,1.270657545199003,3.0152094563065592,0.5132818806818785,0.44833764409540566
49,490.0,10.0,5.44606725329993,0.10894250854159149,0.0,91.7878110810656,91.79525734409835,0.06835039079260241,52.656264144083686,5,0,0,9.755,809.755,0.0045678663305363165,91.30760956072757,4510.399390373418,4510.40279884615,0.0,481.9708615930625,14415.717804230095,17715.67296864074,13015.107118589638,1.417270619044898,302,31,160,10463.879507153995,12875.398925789163,23339.27843294316,3973.0814580840924,3973.0814580840924,0.03315205778858238,0.048666185374797895,0.0,1.2708533576876464,3.0151970407087134,0.5132816547576166,0.4483377469109899
50,500.0,10.0,5.5550097618415215,0.10893375711631965,0.0,91.79525734409835,91.80255961767196,0.0670340743486122,52.66480794293276,5,0,0,9.75,809.75,0.004694047956764012,91.479932874157,4510.032752626451,4510.036923237807,0.0,482.0275123302554,14417.502395454023,17717.66509322967,13016.752049214341,1.416913700035055,302,31,160,10465.537414966318,12877.433664910663,23342.97107987698,3973.724398592407,3973.724398592407,0.033151176087108165,0.048665199948085026,0.0,1.2710453887471747,3.015184861012476,0.5132814330906019,0.4483378477895742
51,510.0,10.0,5.663943518957841,0.1089251762582313,0.0,91.80255961767196,91.80972072957816,0.06574340434599435,52.67318720222634,5,0,0,9.745,809.745,0.004820249844032804,91.6517164450142,4509.673404421212,4509.678180261819,0.0,482.083055555732,14419.252104237046,17719.618266145088,13018.364505251553,1.4165378250489247,302,31,160,10467.163371829165,12879.429187099871,23346.592558929035,3974.354955913333,3974.354955913333,0.033150311380115975,0.04866423349443074,0.0,1.2712337152737638,3.015172912798187,0.5132812156064294,0.4483379467649955
