scenario_id,name,pressure_pa,temperature_k,grip,headwind_mps,crosswind_mps,aero_multiplier,density_multiplier,height_offset_m,baseline_lap_s,candidate_lap_s,delta_s,feasible,error
51,Dry,101325.0,288.15,1.0495844175438511,-0.8303082542142945,0.624769642885576,1.0286256153489164,0.9858975516534103,-0.0006093565580262022,38.10316637765718,37.58038781202887,-0.5227785656283146,True,
52,Dry,101325.0,288.15,0.9556510783592319,-0.8362031544556654,-0.3245573768653176,0.9615625247414653,0.9831843189084091,0.0003486223985483183,39.75407353284235,39.75174015432198,-0.002333378520368967,True,
53,Dry,101325.0,288.15,1.0014254947124261,1.517975679828039,-1.1907590462204891,0.9878523719829783,1.0054413867539704,-0.0017371282372221223,38.46377045029894,38.03891831025254,-0.42485214004639715,True,
54,Dry,101325.0,288.15,0.9750995931880768,-2.978327294439118,0.9147752734006436,1.0292777484115074,0.9984982134078159,0.0010129577972757577,39.40293083071174,39.30333812156059,-0.09959270915114615,True,
55,Dry,101325.0,288.15,1.007681093814728,3.415733390645787,0.37526545415746027,0.9947876003457183,1.0002983793901523,-0.0002369616918108965,38.20147036455868,37.61340962886342,-0.5880607356952581,True,
56,Dry,101325.0,288.15,1.0210073785520846,3.097752884887136,-0.12404217953064745,1.0110899891711564,1.0030354966350556,0.00010542750576587141,38.051150422428435,37.44693547698571,-0.6042149454427275,True,
57,Dry,101325.0,288.15,1.0337161550496183,2.6151339571842414,-1.7782899976789395,1.001290662048617,0.9857036579137506,-0.0004424198133330618,37.97806317763822,37.414249074282004,-0.563814103356215,True,
58,Dry,101325.0,288.15,0.9711234447441286,-0.6764447767930717,-0.3285481280205653,1.0274648958713966,0.9940946122080084,-0.000867769839031269,39.18112640706573,38.8628563747857,-0.3182700322800329,True,
59,Dry,101325.0,288.15,0.9569862883456839,-2.269356409927589,1.541961928149877,0.9964905245058209,1.0121049674333442,0.001726110830023156,39.72012817755291,39.64352283249686,-0.07660534505604488,True,
60,Dry,101325.0,288.15,0.952004963939762,2.7616897812634322,-1.0226652679416288,0.9682771730098194,1.014167030273448,-0.00011529977473291684,39.11178960288462,38.65088524453124,-0.46090435835338184,True,
61,Dry,101325.0,288.15,0.9591668920021615,-0.37509767184593024,-1.025186267791859,0.987619172619777,1.019467843227646,0.0006488746649956413,39.33810719571891,39.08885281118386,-0.24925438453504967,True,
62,Dry,101325.0,288.15,1.012050832353028,-1.9152007031833254,0.35036956091106486,0.9576806473650282,1.0038409212805477,0.0005662418134181439,38.78998624284618,38.704143936076726,-0.08584230676945737,True,
63,Dry,101325.0,288.15,1.0038389731122832,-4.959621119502295,-1.3878484669186015,1.0308877103737935,1.0091623877849214,0.0010082973713079774,39.199599891986225,39.1593404985125,-0.040259393473725424,True,
