sample_index,distance_m,step_m,time_s,dt_s,shift_loss_s,speed_mps,exit_speed_mps,acceleration_mps2,lateral_acceleration_mps2,gear,drs,drs_zone,fuel_kg,mass_kg,tyre_wear,tyre_temperature_c,engine_force_n,available_engine_force_n,brake_force_n,rolling_force_n,front_tyre_load_n,rear_tyre_load_n,max_wheel_load_n,tyre_mu,segment_id,sector_id,radius_m,front_downforce_n,rear_downforce_n,downforce_n,drag_n,drag_longitudinal_n,front_height_m,rear_height_m,yaw_deg,roll_deg,cl_down,cd,front_aero_fraction
10,100.0,10.0,1.2547214993543179,0.12495038792137685,0.0,79.94454106555115,80.11898760940342,1.3961264687072343,0.0,4,1,1,9.95,809.95,0.0008665650780517955,86.25658546394457,5178.6016799428835,5178.589988533895,0.0,382.46789514832915,12251.567841387912,13246.291835167367,6623.1459175836835,1.464504228572841,201,21,0,8771.497285457031,8783.466223598249,17554.96350905528,3665.34115146513,3665.34115146513,0.035719284707658346,0.0556263009622085,0.0,0.0,2.989651753448535,0.6242162562634975,0.49965910102476024
11,110.0,10.0,1.3796718872756948,0.1246823197288855,0.0,80.11898760940342,80.2886791992415,1.3609916001488274,0.0,4,1,1,9.945,809.945,0.0009446440290412058,86.36567983907527,5167.326212474888,5167.314420126417,0.0,383.6254285051158,12292.4852886145,13282.543278393221,6641.2716391966105,1.4642718822412215,201,21,0,8810.064773333877,8822.116659423844,17632.181432757723,3681.3724423872304,3681.3724423872304,0.03569919081066626,0.05560858415096475,0.0,0.0,2.9897401215129467,0.6242192399852018,0.4996582417741126
12,120.0,10.0,1.5043542070045803,0.12442264331139637,0.0,80.2886791992415,80.45376661060506,1.326827713749708,0.0,4,1,1,9.94,809.94,0.0010229549014929083,86.47479706395528,5156.404873155753,5156.3932067263495,0.0,384.7537917939988,12332.365919659878,13317.88686660671,6658.943433303355,1.4640421646892796,201,21,0,8847.661010749414,8859.793674517174,17707.454685266588,3697.0002428873154,3697.0002428873154,0.03567960552476607,0.0555913102715543,0.0,0.0,2.989825291135821,0.6242221157124683,0.49965741367171607
13,130.0,10.0,1.6287768503159767,0.12417103321372165,0.0,80.45376661060506,80.61439463740716,1.2936030460955408,0.0,4,1,1,9.935,809.935,0.0011014918173703695,86.58392728212776,5145.823877952603,5145.812526140055,0.0,385.8537911209186,12371.238719871926,13352.347354855976,6676.173677427988,1.4638146874894842,201,21,0,8884.312837979376,8896.524168998527,17780.837006977905,3712.235703692292,3712.235703692292,0.035660514627684665,0.05557446724954722,0.0,0.0,2.9899073967501018,0.6242248879843858,0.4996566154052714
14,140.0,10.0,1.752947883529698,0.12392718018725224,0.0,80.61439463740716,80.77070239925808,1.2612871656947846,0.0,4,1,1,9.93,809.93,0.0011802490627128605,86.69306094294046,5135.570131331033,5135.559249214945,0.0,386.9262062954101,12409.131708936504,13385.948710757502,6692.974355378751,1.463589081061879,201,21,0,8920.046219587435,8932.334165606571,17852.380385194007,3727.0896109244463,3727.0896109244463,0.03564190437228133,0.05555804339561647,0.0,0.0,2.9899865662976968,0.6242275611208751,0.4996558457260599
15,150.0,10.0,1.8768750637169505,0.12369079017135441,0.0,80.77070239925808,80.92282362877602,1.2298508992237203,0.0,4,1,1,9.925,809.925,0.0012592210822612918,86.80218879158602,5125.631182851418,5125.620895972334,0.0,387.97179192531223,12446.07198232914,13418.71414602501,6709.357073012505,1.4633649937281108,201,21,0,8954.886280896122,8967.248846208027,17922.13512710415,3741.572401372334,3741.572401372334,0.03562376146601991,0.055542027389993746,0.0,0.0,2.9900629215869285,0.6242301392347586,0.49965510344542574
16,160.0,10.0,2.000565853888305,0.123461583352345,0.0,80.92282362877602,81.070886940465,1.1992662629834285,0.0,4,1,1,9.92,809.92,0.0013384024743046633,86.91130185954249,5115.995187084383,5115.985595104498,0.0,388.99127845145705,12482.08575041403,13450.666146349773,6725.3330731748865,1.46314209082405,201,21,0,8988.857342456991,9001.292586306812,17990.149928763803,3755.694176917388,3755.694176917388,0.035606073051615825,0.05552640826774811,0.0,0.0,2.9901365786274425,0.6242326262430677,0.49965438743148166
17,170.0,10.0,2.12402743724065,0.12323929329313436,0.0,81.070886940465,81.21501608259456,1.1695063991217012,0.0,4,1,1,9.915,809.915,0.0014177879857354477,87.02039145539338,5106.650866547052,5106.6420465342135,0.0,389.98537312654673,12517.198375360787,13481.82649974233,6740.913249871165,1.4629200538665268,201,21,0,9021.982952660343,9034.488987692775,18056.47194035312,3769.4647181758523,3769.4647181758523,0.03558882668877215,0.05551117540483171,0.0,0.0,2.9902076479442137,0.6242350258776458,0.49965369660602177
18,180.0,10.0,2.2472667305337843,0.12302366612732951,0.0,81.21501608259456,81.35533017338514,1.1405455162208908,0.0,4,1,1,9.91,809.91,0.0014973725073030078,87.12944915600765,5097.587477395006,5097.579486765941,0.0,390.95476094206214,12551.434406034152,13512.216323436658,6756.108161718329,1.4626985797701326,201,21,0,9054.28591861269,9066.860909358118,18121.146827970806,3782.8934974104823,3782.8934974104823,0.035572010336926856,0.055496318504841824,0.0,0.0,2.9902762348721637,0.6242373416950954,0.4996530299416255
19,190.0,10.0,2.3702903966611135,0.16281445981221032,0.04,81.35533017338514,81.49194392268657,1.1123588338891295,0.0,5,1,1,9.905,809.905,0.0015771510690548675,87.23846679806172,5088.794777629659,5088.787656785115,0.0,391.90010550672974,12584.817610998734,13541.856089449915,6770.9280447249575,1.4624773801103663,201,21,0,9085.78833539965,9098.430496799,18184.218832198647,3795.9896907619536,3795.9896907619536,0.03555561233893973,0.05548182758645201,0.0,0.0,2.9903424398327596,0.6242395770861178,0.49965238645893983
20,200.0,10.0,2.533104856473324,0.12261144343554611,0.0,81.49194392268657,81.62496784023155,1.0849225310270867,0.0,5,1,1,9.9,809.9,0.001657118835956316,87.3474364698864,5080.262997604359,5080.256772286253,0.0,392.82204987978184,12617.371009768807,13570.765648883316,6785.382824441658,1.4622561804297611,201,21,0,9116.511613842044,9129.21920981008,18245.730823652124,3808.76218984574,3808.76218984574,0.03553962140565384,0.05546769297146958,0.0,0.0,2.9904063585938685,0.6242417352842871,0.49965176522412674
21,210.0,10.0,2.65571629990887,0.12241439657170912,0.0,81.62496784023155,81.75450843145194,1.0582136974755485,0.0,5,1,1,9.895,809.895,0.0017372711036794358,87.45635050362279,5071.9828126354305,5071.977496032121,0.0,393.72121736198056,12649.116902422109,13598.964255043265,6799.482127521633,1.4620347195838852,201,21,0,9146.476506844356,9159.247848871019,18305.724355715374,3821.2196127564907,3821.2196127564907,0.03552402660127166,0.05545390527347922,0.0,0.0,2.990468082514015,0.6242438193742966,0.4996511653464651
22,220.0,10.0,2.7781306964805794,0.12222310868298043,0.0,81.75450843145194,81.88066838176063,1.032210288775468,0.0,5,1,1,9.89,809.89,0.0018176032945532012,87.56520146767232,5063.945317542082,5063.940912165393,0.0,394.59821224714045,12680.076897687,13626.470585455698,6813.235292727849,1.4618127491244068,201,21,0,9175.703134426698,9188.536580216,18364.239714642696,3833.3703145185787,3833.3703145185787,0.03550881732949115,0.05544045538703644,0.0,0.0,2.9905276987721363,0.624245832299718,0.49965058597609496
23,230.0,10.0,2.90035380516356,0.12203737856233321,0.0,81.88066838176063,82.00354673012471,1.0068910837946077,0.0,5,1,1,9.885,809.885,0.0018981109536668232,87.67398215942701,5056.142002954063,5056.138502311259,0.0,395.4536205366684,12710.27193960355,13653.30276284101,6826.651381420505,1.4615900327166242,201,21,0,9204.2110075243,9217.104959670261,18421.31596719456,3845.222397018399,3845.222397018399,0.03549398332035126,0.05542733447737656,0.0,0.0,2.9905852905837875,0.6242477768702995,0.49965002630189603
24,240.0,10.0,3.022391183725893,0.12185701381432687,0.0,82.00354673012471,82.1232390326869,0.9822356450040843,0.0,5,1,1,9.88,809.88,0.0019787897451189825,87.78268559826648,5048.564733246585,5048.562123324765,0.0,396.2880106194433,12739.722332850595,13679.47837511229,6839.739187556145,1.4613663455890906,201,21,0,9232.019050631921,9244.971955330964,18476.991005962886,3856.783718451234,3856.783718451234,0.03547951461774074,0.055414533970608165,0.0,0.0,2.990640937404737,0.6242496557688423,0.4996494855494906
25,250.0,10.0,3.14424819754022,0.12168183037105841,0.0,82.1232390326869,82.23983751712913,0.9582242811985907,0.0,5,1,1,9.875,809.875,0.0020596354484060464,87.89130501880962,5041.2057259678495,5041.203986550247,0.0,397.1019339191798,12768.447766824267,13705.01449445439,6852.507247227195,1.461141474013149,201,21,0,9259.145623364744,9272.155969163912,18531.301592528656,3868.0619023129607,3868.0619023129607,0.03546540156752739,0.05540204554436181,0.0,0.0,2.990694715122768,0.6242514715576746,0.49964896297936207
26,260.0,10.0,3.265930027911278,0.12151165204039578,0.0,82.23983751712913,82.35343122841574,0.9348380124800315,0.0,5,1,1,9.87,809.87,0.002140643954942774,87.99983386440915,5034.057532643052,5034.056638472455,0.0,397.89592551126003,12796.467338546236,13729.927695537766,6864.963847768883,1.4609152148103839,201,21,0,9285.608541001835,9298.674857582168,18584.283398584004,3879.064345964588,3879.064345964588,0.035451634806268624,0.055389861118867095,0.0,0.0,2.9907466962384714,0.6242532266847577,0.49964845788508233
27,270.0,10.0,3.387441679951674,0.1213463100839699,0.0,82.35343122841574,82.46410616650203,0.9120585373358608,0.0,5,1,1,9.865,809.865,0.0022218112647093935,88.10826578087814,5027.113020845879,5027.112942649934,0.0,398.67050471086685,12823.799574474251,13754.234072916872,6877.117036458436,1.4606873748861313,201,21,0,9311.425094073376,9324.545951067747,18635.971045141123,3889.7982287955047,3889.7982287955047,0.03543820525046696,0.05537797284843317,0.0,0.0,2.990796950035743,0.6242549234894421,0.49964796959164115
28,280.0,10.0,3.508787990035644,0.12118564282262644,0.0,82.46410616650203,82.57194541654756,0.8898682016596012,0.0,5,1,1,9.86,809.86,0.0023031334830192897,88.216594610438,5020.365357439568,5020.366062831007,0.0,399.42617563412045,12850.462451281997,13777.949257659366,6888.974628829683,1.4604577707873585,201,21,0,9336.612067048334,9349.786072893028,18686.39813994136,3900.270520009402,3900.270520009402,0.035425104086336874,0.05536637311330938,0.0,0.0,2.9908455427426466,0.6242565642078987,0.49964749745386905
29,290.0,10.0,3.6299736328582703,0.1210294952672421,0.0,82.57194541654756,82.67702927213074,0.8682499695726165,0.0,5,1,1,9.855,809.855,0.0023846068174018737,88.3248143858783,5013.807992897136,5013.809447161622,0.0,400.1634277337944,12876.473415670303,13801.088433249326,6900.544216624663,1.4602262282833391,201,21,0,9361.185756175157,9374.411556994472,18735.59731316963,3910.4879860551105,3910.4879860551105,0.035412322760052094,0.05535505451190461,0.0,0.0,2.9908925376832616,0.6242581509782466,0.49964704085494993
30,300.0,10.0,3.7510031281255123,0.12087771877299287,0.0,82.67702927213074,82.77943535192291,0.8471873959210825,0.0,5,1,1,9.85,809.85,0.002466227574595508,88.43291932491921,5007.434646620713,5007.436813402215,0.0,400.88273631107575,12901.849403267093,13823.666350804628,6911.833175402314,1.4599925819676842,201,21,0,9385.161986524316,9398.438265047404,18783.60025157172,3920.4571977229484,3920.4571977229484,0.035399852968444556,0.05534400985334513,0.0,0.0,2.990937995421082,0.6242596858453942,0.49964659920501725
31,310.0,10.0,3.871880846898505,0.12073017071532562,0.0,82.77943535192291,82.87923871024488,0.8266646003284223,0.0,5,1,1,9.845,809.845,0.0025479921576456463,88.54090382476767,5001.239293183474,5001.242135077973,0.0,401.58456300473057,12926.606856669498,13845.697343645874,6922.848671822937,1.4597566748803803,201,21,0,9408.556128278078,9421.881602787293,18830.437731065373,3930.184536925772,3930.184536925772,0.03538768665012828,0.05533323215035228,0.0,0.0,2.9909819738944927,0.6242611707656139,0.49964617193982613
32,320.0,10.0,3.992611017613831,0.1205867141860347,0.0,82.87923871024488,82.97651194189643,0.8066662426964285,0.0,5,1,1,9.84,809.84,0.0026298970631036173,88.64876245685916,4995.216149426734,4995.219628493337,0.0,402.2693562589406,12950.76174267759,13867.195341251783,6933.597670625892,1.4595183581486106,201,21,0,9431.383112309697,9444.756535619676,18876.139647929373,3939.6762031825183,3939.6762031825183,0.03537581597702369,0.05532271461242263,0.0,0.0,2.9910245285448225,0.6242626076108663,0.49964575851950094
33,330.0,10.0,4.113197731799866,0.12044721770797887,0.0,82.97651194189643,83.07132528162067,0.7871775000574417,0.0,5,1,1,9.835,809.835,0.0027119388783217245,88.75648996177728,4989.359662350838,4989.363740547444,0.0,402.9375517709911,12974.329568765595,13888.17388263381,6944.086941316905,1.459277490645201,201,21,0,9453.657445091347,9467.077603558057,18920.735048649403,3948.9382198208286,3948.9382198208286,0.03536423334625919,0.05531245063929419,0.0,0.0,2.991065712437422,0.624263998172887,0.4996453584273496
34,340.0,10.0,4.233644949507845,0.12031155496709632,0.0,83.07132528162067,83.1637466985374,0.7681840446829483,0.0,5,1,1,9.83,809.83,0.0027941142788405703,88.86408124434361,4983.664497739725,4983.669137292511,0.0,403.5895729199091,12997.32539883368,13908.64612916026,6954.32306458013,1.45903393866364,201,21,0,9475.39322296748,9488.858935526461,18964.25215849394,3957.9764399142246,3957.9764399142246,0.035352931372428724,0.05530243381468368,0.0,0.0,2.991105576376195,0.624265344167055,0.4996449711687432
35,350.0,10.0,4.353956504474941,0.120179604560486,0.0,83.1637466985374,83.25384198585594,0.7496720233690212,0.0,5,1,1,9.825,809.825,0.0028764200258647294,88.97153136887101,4978.125529470124,4978.130693181974,0.0,404.2258311770783,13019.763868279846,13928.624876858712,6964.312438429356,1.4587875756086746,201,21,0,9496.604145827747,9510.11426306081,19006.718408888555,3966.796551968229,3966.796551968229,0.0353419028801855,0.055292657900280394,0.0,0.0,2.9911441690119815,0.6242666472360516,0.49964459627005514
36,360.0,10.0,4.4741361090354275,0.12005124975942362,0.0,83.25384198585594,83.34167484615493,0.7316280378171995,0.0,5,1,1,9.82,809.82,0.002958852963823092,89.0788355545735,4972.737829453794,4972.743480959531,0.0,404.84672649978785,13041.659198429375,13948.12256822315,6974.061284111575,1.4585382817015762,201,21,0,9517.30353021147,9530.856933441057,19048.160463652526,3975.4040853688816,3975.4040853688816,0.035331140897153265,0.055283116829983645,0.0,0.0,2.991181536945158,0.6242679089533246,0.4996442332776582
37,370.0,10.0,4.594187358794851,0.11992637828627231,0.0,83.34167484615493,83.427306972496,0.7140391260432807,0.0,5,1,1,9.815,809.815,0.003041410018010402,89.18598917112656,4967.496658171583,4967.502762144219,0.0,405.4526477086109,13063.025210356232,13967.151303551165,6983.575651775583,1.458285943699228,201,21,0,9537.50432187346,9551.099922283936,19088.604244157395,3983.804415606233,3983.804415606233,0.03532063864713791,0.05527380470437108,0.0,0.0,2.991217724822797,0.6242691308263696,0.4996438817569746
38,380.0,10.0,4.7141137370811235,0.11980488210433012,0.0,83.427306972496,83.51079812561953,0.696892744744946,0.0,5,1,1,9.81,809.81,0.003124088192306672,89.29298773437179,4962.3974557559095,4962.403978070225,0.0,406.0439728494526,13083.875338129024,13985.722851834484,6992.861425917242,1.458030454626224,201,21,0,9557.219107839182,9570.855845624325,19128.074953463507,3992.002769284552,3992.002769284552,0.03531038954362326,0.05526471578538637,0.0,0.0,2.991252775430712,0.6242703142998369,0.49964354129157484
39,390.0,10.0,4.833918619185454,0.11968665721973286,0.0,83.51079812561953,83.59220620745312,0.6801767525692413,0.0,5,1,1,9.805,809.805,0.003206884566971352,89.39982690216024,4957.435833585639,4957.4427414434285,0.0,406.6210695410489,13104.222641511627,14003.848661224965,7001.924330612483,1.4577717135192705,201,21,0,9576.460127975322,9590.13697151127,19166.597099486593,4000.004228930256,4000.004228930256,0.03530038718353612,0.05525584449123529,0.0,0.0,2.9912867297806827,0.6242714607584772,0.4996432114823263
40,400.0,10.0,4.953605276405186,0.11957160349459899,0.0,83.59220620745312,83.67158733114735,0.6638793942227494,0.0,5,1,1,9.8,809.8,0.003289796296509252,89.50650247032894,4952.607566358103,4952.614828379629,0.0,407.1842953086547,13124.079818146894,14021.539869096756,7010.769934548378,1.4575096251831743,201,21,0,9595.239286100361,9608.955231143289,19204.19451724365,4007.8137376078666,4007.8137376078666,0.03529062534126617,0.05524718539147983,0.0,0.0,2.991319627193148,0.6242725715299333,0.49964289194658457
41,410.0,10.0,5.073176879899785,0.11945962447066599,0.0,83.67158733114735,83.74899588783904,0.6479892853731599,0.0,5,1,1,9.795,809.795,0.0033728206076053973,89.61301036880555,4947.908584607005,4947.916170892166,0.0,407.7339979046091,13143.459215249826,14038.807311724113,7019.403655862056,1.4572440999578011,201,21,0,9613.568160658057,9627.322229565882,19240.89039022394,4015.436103353638,4015.436103353638,0.03528109796292798,0.05523873320232083,0.0,0.0,2.9913515053756132,0.6242736478873883,0.4996425823174271
42,420.0,10.0,5.192636504370451,0.11935062720272585,0.0,83.74899588783904,83.8244846103281,0.6324953982925308,0.0,5,1,1,9.79,809.79,0.003455954797126113,89.71934665783617,4943.3349676356665,4943.34284979906,0.0,408.27051561642503,13162.372840835182,14055.66153359316,7027.83076679658,1.4569750534953874,201,21,0,9631.458014975458,9645.249255952884,19276.707270928342,4022.8760034359325,4022.8760034359325,0.03527179916085241,0.055230482782059914,0.0,0.0,2.9913824004970366,0.6242746910520763,0.49964228224292684
43,430.0,10.0,5.3119871315731775,0.11924452210121828,0.0,83.8244846103281,83.89810463384204,0.6173870481987705,0.0,5,1,1,9.785,809.785,0.0035391962301837723,89.82550752433157,4938.882936839492,4938.891088022158,0.0,408.7941775630138,13180.83237450272,14072.11279636487,7036.056398182435,1.4567024065476577,201,21,0,9648.919807125689,9662.7472934919,19311.66710061759,4030.137988450836,4030.137988450836,0.03526272320829607,0.055222429126732316,0.0,0.0,2.9914123472584073,0.6242757021956662,0.4996419913854623
44,440.0,10.0,5.431231653674396,0.11914122278338952,0.0,83.89810463384204,83.96990555405044,0.6026538802521827,0.0,5,1,1,9.78,809.78,0.003622542338262762,89.93148927832755,4934.548849391251,4934.557244252745,0.0,409.3053039796125,13198.849177802027,14088.171087505474,7044.085543752737,1.4564260847622212,201,21,0,9665.964199414579,9679.827028892923,19345.791228307502,4037.226486261026,4037.226486261026,0.03525386453435783,0.05521456736590246,0.0,0.0,2.991441378959739,0.6242766824425229,0.4996417094210636
45,450.0,10.0,5.550372876457786,0.11904064593246824,0.0,83.96990555405044,84.0399354824809,0.5882858571700581,0.0,5,1,1,9.775,809.775,0.003705990617404343,90.03728834955496,4930.3291922672315,4930.337806960055,0.0,409.8042064919558,13216.434304197375,14103.84612859968,7051.92306429984,1.45614601848776,201,21,0,9682.601567509031,9696.498861538023,19379.100429047052,4044.1458057853924,4044.1458057853924,0.03524521771909235,0.055206892758614796,0.0,0.0,2.9914695275636785,0.6242776328718559,0.4996414360387916
46,460.0,10.0,5.669413522390254,0.11894271116434936,0.0,84.0399354824809,84.10824109947842,0.5742732474219338,0.0,5,1,1,9.77,809.77,0.0037895386264481788,90.1429012841155,4926.220576591551,4926.229388720832,0.0,410.2911883801968,13233.598508651978,14119.147383361144,7059.573691680572,1.4558621425875424,201,21,0,9698.842009224049,9712.772912289072,19411.614921513123,4050.9001406464954,4050.9001406464954,0.03523677748881087,0.055199400689492674,0.0,0.0,2.991496823755917,0.6242785545197586,0.4996411709401471
47,470.0,10.0,5.7883562335546035,0.11884734090131502,0.0,84.10824109947842,84.1748677048407,0.5606066139720951,0.0,5,1,1,9.765,809.765,0.003873183985328417,90.24832474125931,4922.219732278681,4922.228720849655,0.0,410.7665448330538,13250.352256849821,14134.084065353765,7067.042032676883,1.4555743962608514,201,21,0,9714.695352984249,9728.659031969339,19443.354384953585,4057.493572682513,4057.493572682513,0.03522853871156044,0.05519208666497865,0.0,0.0,2.991523297002577,0.6242794483811458,0.499640913838512
48,480.0,10.0,5.907203574455918,0.11885176558384647,0.0,84.1748677048407,84.10197615820297,-0.6132979706245806,0.0,5,0,1,9.76,809.76,0.003956924373422306,90.35355549026073,4918.3222485298875,4918.3326483112705,0.0,459.646215938737,13336.883151790884,17306.19791079158,8653.09895539579,1.4398454260717042,201,21,0,9722.032997933136,12980.015160649324,22702.04815858246,4955.30019728411,4955.30019728411,0.035181326994144946,0.053625254675614055,0.0,0.0,3.4873734346372514,0.7612080702123037,0.4282447526329356
49,490.0,10.0,6.026055340039765,0.11895346763840943,0.0,84.10197615820297,84.03099547399272,-0.5967096682378269,0.0,5,0,1,9.755,809.755,0.004052298649610389,90.47779358707672,4922.584217848119,4922.595388498729,0.0,459.05449689105217,13318.871856138863,17284.76126993128,8642.38063496564,1.4398384323020368,201,21,0,9705.163394517704,12957.485860802442,22662.649255320146,4946.7183583609885,4946.7183583609885,0.03519019289945492,0.053635766342927,0.0,0.0,3.487358342389009,0.7612075419836153,0.42824487486781265
50,500.0,10.0,6.145008807678174,0.11905266874103188,0.0,84.03099547399272,83.96187870092226,-0.5805562680900949,0.0,5,0,1,9.75,809.75,0.004147508947873952,90.60134540479639,4926.741894276669,4926.753487385871,0.0,458.47874197830714,13301.345655507339,17263.903809713138,8631.951904856569,1.439817146414187,201,21,0,9688.74952545851,12935.56510226197,22624.31462772048,4938.368590384316,4938.368590384316,0.0351988194672241,0.05364599322891914,0.0,0.0,3.487343396199498,0.7612070188669824,0.42824499592077603
51,510.0,10.0,6.264061476419206,0.11914942189968332,0.0,83.96187870092226,83.89457986283648,-0.5648272313267171,0.0,5,0,1,9.745,809.745,0.0042425597798501635,90.72422073408518,4930.7973194316455,4930.809152981144,0.0,457.9185339054663,13284.291923182574,17243.610337181843,8621.805168590921,1.4397818324021912,201,21,0,9672.779475734187,12914.23698038023,22587.01645611442,4930.244811956832,4930.244811956832,0.035207212943130235,0.05365594282894907,0.0,0.0,3.48732860648588,0.7612065012270057,0.428245115707423
52,520.0,10.0,6.3832108983188895,0.11924377944618869,0.0,83.89457986283648,83.8290539643304,-0.5495120903615316,0.0,5,0,1,9.74,809.74,0.004337455537188578,90.84642913338085,4934.752634217361,4934.764566159932,0.0,457.37346540780544,13267.698323827311,17223.86603669305,8611.933018346524,1.4397327488310994,201,21,0,9657.2416168732,12893.48597264716,22550.72758952036,4922.341088858902,4922.341088858902,0.035215379427715424,0.05366562245052871,0.0,0.0,3.4873139825911954,0.7612059893906918,0.4282452341520482
